,date,title,contents
2089,2020-10-21,"GS ITM·씨이랩, 빅데이터·영상 분석 서비스 사업 협력 강화","GS ITM 정보영 전무(CTO)는 “GS ITM이 가진 리테일, 커머스, 플랜트 등 다양한 산업분야의 IT 경험과 씨이랩이 보유한 AI플랫폼, 영상 분석 솔루션 기술 등이 결합되어 경쟁력을 갖춘 데이터 중심의 비즈니스가..."
2090,2020-10-21,"㈜GS리테일 편의점 사업부, 아산시 기초푸드뱅크와 식품기부 협약",［동양일보 서경석 기자］㈜GS리테일 편의점 사업부(팀장 허성준)와 아산시 기초푸드뱅크(대표 유계준)는 최근 식품기부 등과 관련한 업무협약을 체결했다. ㈜GS리테일 편의점 사업부는 폐점 및 양수·양도 시 발생하는...
2091,2020-10-21,"GS ITM-㈜씨이랩, AI/빅데이터 영상 분석 서비스 사업 확대 목표로 협력 강화","GS ITM 정보영 전무(CTO)는 “GS ITM이 리테일, 커머스, 플랜트 등 다양한 산업분야에서 쌓아온 IT 경험과 ㈜씨이랩이 보유한 AI플랫폼, 영상 분석 솔루션 기술 등을 결합해 데이터 중심의 비즈니스 경쟁력을 확보할 수..."
2092,2020-10-22,"GS25, 친환경 서비스 콘셉트 반영한 ‘국립공원도시락’ 출시",GS25 편의점을 운영하는 GS리테일이 국립공원공단과 함께 선보인 ‘국립공원도시락’ 시리즈다. 이 도시락은 국립공원공단에서 진행하는 ‘내 도시락을 부탁해’의 콘셉트를 반영한 것이 특징이다. ‘내 도시락을...
2093,2020-10-22,GS리테일 '달리살다' 정식 론칭,GS리테일 유기농 전문 온라인몰 '달리살다'가 정식 운영을 시작한다고 22일 밝혔다. 달리살다는 지난달 17일 공식 애플리케이션 출시 후 한 달간 진행한 베타서비스에서 축적한 고객 반응과 데이터에 기반해 운영상품과...
2094,2020-10-22,"수원시, 기관·기업과 손잡고 고용질서 준수 강화 나서","22일 시는 고용노동부 경기지청, GS리테일 수원지사, 수원시비정규직노동자복지센터와 ‘기초고용 질서 준수를 위한 업무협약’을 체결했다. 협약에 따라 시는 최저임금 준수·근로계약서 작성·임금체불 제로 등 3대..."
2095,2020-10-22,"수원시, '기초고용 질서 준수 위한 업무협약' 체결","조진행 수원시 경제정책국장(맨 오른쪽)을 비롯한 관계자들이 협약식 후, 기념촬영을 하고 있다.(사진=수원시) 수원시는 22일 GS25 편의점 권선삼정점에서 고용노동부 경기지청, ㈜GS리테일 수원지사..."
2096,2020-10-22,"GS리테일, 유기농 전문 온라인몰 '달리살다' 정식 론칭","GS리테일은 유기농 전문 온라인몰 ‘달리살다’가 22일 정식 론칭했다. GS리테일은 지난달 17일 달리살다 공식 애플리케이션 출시 후 약 한 달간 진행한 베타서비스에서 축적한 소비자 반응과 데이터에 기반, 운영상품과..."
2097,2020-10-22,"수원시, '기초고용질서 준수를 위한 업무협약' 체결...'일자리 착한가게' 17곳...","수원시는 22일 GS25 편의점 권선삼정점에서 고용노동부 경기지청, ㈜GS리테일 수원지사, 수원시비정규직노동자복지센터와 '기초고용 질서 준수를 위한 업무협약'을 체결하고, 노동인권 보호를 위해 적극적으로 협력하기로..."
2098,2020-10-22,"GS리테일, 유기농몰 '달리살다'…친환경 건강기능식품 등 판매","GS리테일이 22일 유기농 전문 온라인몰 ‘달리살다’를 열었다. 달리살다는 모바일 앱으로 국내외 유기농·친환경 브랜드의 가공식품과 건강기능식품, 화장품, 생활잡화 등을 판매한다. △비건(채식) △친환경..."
2099,2020-10-22,찬바람 부니 생각나는 호빵.. 한입 먹으니 크림치즈 듬뿍,"노태환 GS리테일 빵 카테고리 담당 MD는 ""코로나19 장기화 속 GS25의 호빵이 따뜻한 한끼 식사, 집에서 가족과 함께 즐기는 동절기 대표 간식 거리로 큰 호응을 끌 것으로 기대한다""고 말했다."
2100,2020-10-22,"수원시, 기초고용질서 확립 업무협약…'일자리 착한가게' 17곳 선정","수원시는 22일 GS25 편의점 권선삼성점에서 고용노동부 경기지청, GS리테일 수원지사, 수원시비정규직노동자복지센터와 '기초고용 질서 준수를 위한 업무협약'을 체결하고 노동인권 보호를 위해 적극적으로 협력키로 했다...."
2101,2020-10-22,GS리테일 유기농 전문 온라인몰 ‘달리살다’ 정식 론칭,방침 GS리테일이 운영하는 유기농 전문 온라인몰 ‘달리살다’가 22일(오늘) 정식 운영을 시작한다. 달리살다는 지난달 17일 공식 애플리케이션 출시 후 약 한달간 진행한 베타서비스에서 축적한 고객 반응과 데이터에...
2102,2020-10-23,"[금융업계기상도]KB금융 신한지주 ‘맑음’, 하나 우리 NH농협금융지주 ‘비 ...",또한 GS리테일과 업무협약을 맺고 유통 품목 데이터와 카드 소비 데이터를 결합해 새로운 수익 모델을 발굴해나간다. ◆ 하나금융지주 우리금융지주 NH농협금융지주 ‘비 온 뒤 갬’=하나금융지주는 업무협약을 통해...
2103,2020-10-23,"유통주 약세, 이마트 현대백화점 내리고 GS홈쇼핑 현대홈쇼핑 올라","08%(250원) 상승한 1만2250원에 거래를 종료했다. 반면 GS리테일 주가는 1.66%(600원) 떨어진 3만5500원에, BGF리테일 주가는 1.11%(1500원) 내린 13만3500원에 장을 끝냈다. [비즈니스포스트 ]"
2104,2020-10-23,"비대면 무인솔루션 기업 ‘스마트캐스트’, 공유주방브랜드 ‘먼키’에 무인 ...","히바린), 할리스에프앤비(할리스커피), 본아이에프(본죽, 본설렁탕, 본도시락), 롯데시네마, 교촌(숙성72), KFC, 코레일유통, GS리테일, 신세계에프앤비 등 대형 프랜차이즈를 거래처로 활발한 솔루션 공급을 진행하고 있다."
2105,2020-10-23,"편의점, '독도의 날' 맞아 다채로운 마케팅 진행","ⓒCU 23일 관련 업계에 따르면 GS리테일은 이날 역삼동 소재의 GS타워(GS리테일 본사) 1층에 설치된 초대형 독도 아트월 앞에서 '진심, 독도를 바라보다'를 주제로 무관중 콘셉트의 작은 연주회를 개최했다. 이번..."
2106,2020-10-23,"GS리테일, 독도의 날(10·25) 기념 연주회 '강남'서 개최","▲ GS리테일이 독도의 날을 맞아 '진심, 독도를 바라보다'를 주제로 연주회를 개최한다. [GS리테일 제공] 강남 한복판에서 독도의 날(10월 25일)을 기념하는 이색 행사가 진행된다. GS리테일이 독도의 날을 맞아 역삼동..."
2107,2020-10-23,"GS, 칼텍스 적자에 금 간 재무안정성","나이스신용평가에 따르면 올해 상반기 GS그룹(GS칼텍스·GSEPS·GS파워·GS이앤알·GS건설·GS리테일·GS홈쇼핑·GS글로벌)의 '상각전영업이익(EBITDA, 영업이익+감가상각비+무형자산상각비)은 1771억원으로 작년 같은 기간..."
2108,2020-10-23,"GS리테일, 독도의 날 기념 ‘진심, 독도를 바라보다’ 주제 연주회 개최","［메디컬투데이 고동현 기자］ GS리테일이 23일 독도의 날(10월 25일)을 맞아 역삼동 소재의 GS타워(GS리테일 본사) 1층에 설치된 초대형 독도 아트월 앞에서 '진심, 독도를 바라보다'를 주제로 작은 연주회를 개최한다고..."
2109,2020-10-23,"GS리테일, 독도의 날 기념 연주회 ‘진심, 독도를 바라보다’ 개최","GS리테일, 독도의 날 기념해 ‘진심, 독도를 바라보다’를 주제로 연주회 개최 박경소씨, 김성배씨, 김민석씨 등 각각의 악기 분야를 대표하는 연주가 참여 코로나19 고려해 무관중으로 진행, 연주회는 GS25 공식..."
2110,2020-10-23,"[Daily New쇼핑] 현대백화점, 롯데면세점, GS리테일 外","◇ GS리테일, 독도의 날 기념 연주회 개최 GS리테일이 23일 독도의 날을 맞아 역삼동 소재의 GS타워 1층에 설치된 초대형 독도 아트월 앞에서 ‘진심, 독도를 바라보다’를 주제로 작은 연주회를 개최한다. 이번..."
2111,2020-10-23,"가을 타는 피부, 수분 충전 돕는 ‘보습템’은?","GS리테일이 운영하는 헬스앤뷰티(H&amp;B) 스토어 랄라블라에 따르면, 지난달 21일부터 이달 5일까지 피부 보습 전용 상품의 매출은 전월 동기 대비 22.4% 증가한 것으로 나타났다. 피부의 유수분 균형이 무너져 피부가 금세..."
2112,2020-10-26,"GS25, 2020년 크리스마스 씰 '펭-하! 펭수와 함께하는 크리스마스' 판매",GS리테일 편의점 GS25가 내달 1일부터 2020년 크리스마스 씰 '펭-하! 펭수와 함께하는 크리스마스' 판매를 통해 결핵퇴치기금 마련을 위한 모금활동 및 캠페인 홍보에 참여한다고 밝혔다. 2020년 발행하는 크리스마스 씰은...
2113,2020-10-26,"의정부시, 미반환공여지에 E-Commerce Cluster 조성","이를 위해 의정부시는 지난 9월 24일 안병용 의정부시장을 비롯해 황영훈 유디자형 대표이사, 이건준 BGF리테일 대표이사, 장준수 GS리테일 본부장, 이병철 KTB투자증권 대표이사, 김용우 더존비즈온 대표이사가..."
2114,2020-10-26,"GS25, 결핵퇴치기금 '펭수 크리스마스 씰' 유통업계 독점 판매",GS리테일이 운영하는 편의점 GS25는 11월 1일부터 2020년 크리스마스 씰 '펭-하! 펭수와 함께하는 크리스마스' 판매를 통해 결핵퇴치기금 마련을 위한 모금활동 및 캠페인 홍보에 참여한다고 26일 밝혔다. 2020년 발행하는...
2115,2020-10-26,"GS25, ‘펭수 크리스마스 씰’ 업계 단독 판매",GS리테일이 운영하는 편의점 GS25는 내달 1일부터 펭수 크리스마스 씰 판매를 통해 결핵퇴치기금 마련을 위한 모금활동에 동참한다고 26일 밝혔다. 이번 크리스마스 씰은 귀여움과 솔직함으로 전 연령층에서 사랑을...
2116,2020-10-26,"대구 동구청소년상담복지센터, 동구 편의점 GS25 ‘1388청소년지원단’ 현판식...",현판식에는 1388청소년지원단장(정수환 동구청소년지도협의회장)과 GS리테일 관계자 등이 참석하여 1388청소년지원단의 역할 및 편의점 GS25의 동구 청소년안전망 내...
2117,2020-10-26,[연속기획 | 코로나19 극복 선봉장들… 뭉쳐야 산다!(7) GS] “디지털과 환경...,"에너지(GS칼텍스·GS에너지), 유통(GS리테일·GS홈쇼핑), 건설(GS건설)에 걸쳐 주력사업을 두고 있다. 지주회사 ㈜GS가 핵심을 이루는 기업 지배구조도 안정적으로 평가받는다. 이런 상황에서 허창수 회장은 동생에게..."
2118,2020-10-26,"GS25, 결핵퇴치기금 마련 위한 '펭수 크리스마스 씰' 업계 단독 판매",GS리테일이 운영하는 편의점 GS25는 11월 1일부터 2020년 크리스마스 씰 '펭-하! 펭수와 함께하는 크리스마스' 판매를 통해 결핵퇴치기금 마련을 위한 모금활동 및 캠페인 홍보에 참여한다고 밝혔다. 2020년 발행하는...
2119,2020-10-26,"GS25, 결핵퇴치기금 마련 위한 ‘펭수 크리스마스 씰’ 판매",GS리테일이 운영하는 편의점 GS25는 11월 1일부터 2020년 크리스마스 씰 ‘펭-하! 펭수와 함께하는 크리스마스’ 판매를 통해 결핵퇴치기금 마련을 위한 모금활동 및 캠페인 홍보에 참여한다고 밝혔다. 2020년 발행하는...
2120,2020-10-26,"의정부시, 미반환공여지에 E-Commerce Cluster 조성","이를 위해 지난 9월 안병용 의정부시장과 황영훈 유디자형 대표이사, 이건준 BGF리테일 대표이사, 장준수 GS리테일 본부장, 이병철 KTB투자증권 대표이사, 김용우 더존비즈온 대표이사가 참석한 가운데..."
2121,2020-10-26,이 편의점에만 있습니다…‘펭수 크리스마스 씰’ 단독 판매하는 곳,GS리테일이 운영하는 편의점 GS25가 다음달 1일부터 크리스마스 씰 ‘펭-하! 펭수와 함께하는 크리스마스’를 판매한다. 결핵퇴치기금 마련을 위한 모금활동과 캠페인 홍보를 위해서다. 올해 발행하는 크리스마스 씰은...
2122,2020-10-27,"'한국 최고 부자' 이재용·이부진이 쓰는 화장품, 뜻밖에도 이렇게 정말 소박...",GS리테일이 ‘이재용 립밤’으로 잘 알려진 ‘소프트립스’를 판매하기로 했다고 27일 밝혔다. GS리테일은 유명 해외직구 아이템인 소프트립스 2종을 국내 최초로 전 유통계열사 채널에 출시한다. 전국 GS25와...
2123,2020-10-27,27일 장 마감 후 주요 종목뉴스,"△GS리테일(007070)이 연결기준 3분기 매출 2조 3487억원, 영업이익 789억원으로 잠정 집계돼 전년동기 대비 각각 1.1%, 12.8% 감소했다고 공시. 당기순이익은 661억원을 기록해 전년동기 대비 3.7% 감소...."
2124,2020-10-27,"코로나·장마 직격탄…GS리테일, 3분기 영업익 12.8%↓",슈퍼마켓 체질개선 효과 '톡톡' 호텔 사업부 매출 45.8% 급감 서민지 기자 vitaminji@ajunews.com GS리테일이 올 3분기 코로나19 재확산과 긴 장마의 직격탄을 맞았다. 27일 GS리테일은 3분기 영업이익이 지난해 같은 기간...
2125,2020-10-27,"대구 동구청소년상담복지센터, GS25 편의점 16곳 '1388청소년지원단' 위촉","GS 편의점 16곳이 1388청소년지원단을 희망했고, 동구청소년복지센터는 지난 14일부터 약 2주 동안 GS리테일 관계자와 함께 위촉·현판식을 진행하면서 청소년지원을 위한 역할과 안전망 구축에 관련된 지원단의..."
2126,2020-10-27,GS리테일 3분기 실적 '흐림'… '코로나ㆍ긴 장마 탓',영업이익 12.8% 감소.…코로나19 재확산으로 편의점·호텔 방문객 감소 타격 강지수 기자 jskang@ajunews.com GS리테일 편의점 브랜드 'GS25' 전경. [사진=GS리테일 제공] [데일리동방] GS리테일이 코로나바이러스 감염증-19...
2127,2020-10-27,역대급 장마에 편의점도 휘청… GS리테일 3분기 영업익 12.8% 하락,"GS리테일(007070)은 코로나바이러스 감염증(코로나19) 사태와 최장 기간 장마가 겹치며 올해 3분기 부진한 실적을 냈다. GS리테일은 올해 3분기 연결 기준 매출과 영업이익이 2조3488억원, 790억원으로 잠정 집계됐다고..."
2128,2020-10-27,"GS리테일, 3분기 영업익 790억원…전년比 12.8%↓",［메디컬투데이 김동주 기자］ GS리테일은 지난 3분기 연결기준 영업이익이 789억6100만원으로 전년 동기 대비 12.8% 감소했다고 27일 공시했다. 같은 기간 매출액은 2조3488억원으로 1.1% 줄었으며...
2129,2020-10-27,"GS리테일, 3분기 영업익 전년比 12.8% 줄었다…""코로나 장기화·호텔 부진 요...",GS리테일이 올해 3분기 아쉬운 실적을 거뒀다. 신종 코로나바이러스 감염증(코로나19) 재확산으로 편의점 가맹점 지원 등 지출이 늘었고 호텔 사업은 적자로 돌아서면서 올해 3분기 영업이익이 지난해 같은 기간과...
2130,2020-10-27,"코로나에 장마까지…GS리테일, 3분기 실적 예상 '미달'",GS리테일이 최장 기간 이어진 장마와 신종 코로나바이러스 감염증(코로나19) 재확산 여파로 예상보다 부진한 3분기 성적표를 내놨다. GS리테일은 지난 3분기 연결 기준 영업이익이 790억원으로 전년 동기 대비 12.8...
2131,2020-10-27,"코로나19·긴 장마 영향에...GS리테일, 2분기 연속 '역성장'","GS리테일 CI. GS리테일(007070)이 3분기 매출과 영업이익이 감소하며 2분기 연속 역성장 했다. GS리테일은 올해 3·4분기 연결기준 매출 2조3488억원, 영업이익 790억원으로 잠정집계됐다고 27일 공시했다. 이는 전년 같은..."
2132,2020-10-28,[에너지경제신문 오프라인] 먼저 만나는 에너지경제신문 헤드라인 - 10월 29일,"아이비파크 분양 캠코, 제주시 행복나눔센터에 캠코브러리 25호점 개관 GS리테일, 낙농가 살리기 우유 소비 촉진 운동 전개 이마트24, 가맹점주 상생협약 재해 재물 현금도난보험 지원 [에너지경제, 에너지경제신문]"
2133,2020-10-28,"(주)스마트동스쿨, 자격동스쿨 국가기술 빅데이터분석기사 인터넷강의 오픈","자격증 소지자를 우대하는 대기업은 농협, GS리테일, 한전Kdn, 한화, 현대카드, 현대캐피탈, 현대오토에버, 삼성SDS 등이며 공공기관으로는 국민연금, 기상청, 법무부, 조달청, 한국전력공사, 서울특별시 등이 있다. 강좌와..."
2134,2020-10-28,"GS리테일, 우유자조금관리위원회와 손잡고 낙농가 살리기 나서",GS리테일이 우유자조금관리위원회와 손잡고 코로나19로 어려움을 겪고 있는 낙농가를 지원하기 위해 국산 우유 소비 촉진 운동을 전개한다고 28일 밝혔다. GS리테일과 우유자조금관리위원회는 이달 28일부터 올해...
2135,2020-10-28,"오프라인 유통업체들 ""라이브 커머스 앞으로!""","최근엔 그립 같은 라이브 커머스 특화 플랫폼도 나와 GS리테일 등이 사용 중이다. 유통업계 한 관계자는 이야기한다. ""장단점이 있습니다. 자사 앱을 이용하면 확장성은 낮지만 플랫폼 이용 수수료를 아낄 수 있고..."
2136,2020-10-28,낙농가 손잡아준 GS리테일…K-MILK 상품교환권 발행,우유급식 중단 소비감소 낙농가 상생경영 우유자조금委 공동 국산 우유 소비촉진 진행 GS리테일이 우유 소비 감소로 어려움을 겪는 낙농가를 지원하기 위해 국산 우유 소비촉진 행사를 진행한다. 28일...
2137,2020-10-28,e커머스 시장 `독주체제` 완결판에 타업체 대응 고심,"이미 대상·아모레퍼시픽 등 다수 제조사 뿐 아니라 홈플러스·GS리테일·현대백화점 등 전통적인 유통플랫폼들도 네이버에 입점한 상태다. 롯데와 신세계는 네이버 입점 계획이 당장 없다고 밝히고 있지만, 이미..."
2138,2020-10-28,"GS리테일, 국산 우유 소비 촉진 통한 낙농가 지원 나서",GS리테일이 국내 낙농가 살리기에 나선다. 1만5000여 오프라인 플랫폼을 통해 국산 우유 소비 촉진 운동을 전개한다. GS리테일은 28일 우유자조금관리위원회와 손잡고 코로나19로 어려움을 겪고 있는 낙농가를...
2139,2020-10-28,"GS리테일, 코로나19에 실적 비틀… 허연수 부회장 '골머리'",허연수 GS리테일 부회장의 실적 관리 부담이 높아지고 있다. /GS리테일 시사위크=이미정 기자  허연수 GS리테일 부회장의 어깨가 무거워지고 있다. 신종 코로나바이러스 감염증(코로나19) 사태가 장기화되면서 회사의...
2140,2020-10-28,"GS리테일, 국산우유 소비촉진운동 나서",GS리테일이 국내 낙농가 살리기에 나선다. GS리테일은 우유자조금관리위원회와 손잡고 신종 코로나바이러스 감염증(코로나19) 사태로 어려움을 겪고 있는 낙농가를 지원하기 위해 국산 우유 소비 촉진 운동을...
2141,2020-10-28,"GS리테일, 유통사 최대 물량 '보졸레누보' 선보여",GS리테일이 11월 셋째주 목요일에 전 세계 동시 출시되는 햇와인 즐기기 문화에 적극 나선다고 28일 밝혔다. GS리테일이 올해 선보이는 햇와인의 물량은 알베르비쇼 보졸레누보(사진) 3만 병으로 국내 유통사 중 최대...
2142,2020-10-29,"GS리테일, 고양지역자활센터와 취약계층 자활 지원 사업 전개",GS리테일이 저소득 계층의 자활을 지원하는 상생 경영 활동을 강화하고 있다. GS리테일과 보건복지부 지정 고양지역자활센터는 이달 29일 고양시 덕양구 소재의 고양시청 대회의실에서 사회공헌형 자활 슈퍼마켓...
2143,2020-10-29,"[미리보는 이데일리 신문]활기 찾은 M&A 시장, 연말 더 뜨거워진다","할인 GS리테일, 11월 한 달 ‘통 큰 할인전’ -11월 1일은 ‘韓牛데이’… 반값할인에 금송아지 경품 △15면 성장·혁신 앞장서는 기업 -현대차그룹, 협력 부품사 코로나 극복 자금 1200억원 지원 -한화그룹, ‘미래시장..."
2144,2020-10-29,"GS25, 업계 최초로 '명품' 상시 판매…호텔 내 매장에서 진열판매 시작",GS리테일이 운영하는 편의점 GS25가 해외명품 브랜드 상시 판매를 시작한다. GS25는 명품병행수입 및 해외직배송 전문업체 '어도어럭스(Adorelux)'와 손잡고 서울시 강남구 삼성동에 위치한 GS25 파르나스타워점에 명품...
2145,2020-10-29,"GS25, 호텔 내 매장서 해외명품 진열판매 시작",GS리테일 편의점 GS25가 해외명품 브랜드 상시 판매를 시작한다. GS25는 명품병행수입 및 해외직배송 전문업체 '어도어럭스(Adorelux)'와 손잡고 서울시 강남구 삼성동에 위치한 GS25 파르나스타워점에 명품 판매대를...
2146,2020-10-29,"GS리테일, 취약계층 위한 상생 경영 강화",GS리테일이 저소득 계층의 자활을 지원하는 상생 경영 활동을 강화하고 있다. GS리테일과 보건복지부 지정 고양지역자활센터는 이달 29일 고양시 덕양구 소재의 고양시청 대회의실에서 사회공헌형 자활 슈퍼마켓...
2147,2020-10-29,GS25에서 국립공원을 만나다! 지역특산물 활용 ‘국립공원도시락 시리즈’ 선...,GS리테일이 운영하는 편의점 GS25가 국립공원공단과 손잡고 ‘국립공원도시락’ 시리즈를 선보인다. 국립공원도시락 시리즈는 전국 21개 국립공원에서 운영중인 친환경 도시락서비스 ‘내 도시락을 부탁해’의...
2148,2020-10-29,"GS리테일, 11월 한 달간 ‘역대 최대 규모’ 할인 행사 진행","GS25가 11월 한 달간 빙그레 바나나우유, 코카콜라 등 5개 상품에 대해 1+1행사 등 역대 최대 규모 할인행사를 펼친다.(사진=GS리테일)[이데일리 윤정훈 기자] GS리테일이 1만 5000여개 온·오프라인 플랫폼을 통해 11월 한..."
2149,2020-10-29,"[비즈&] 광양제철소 나눔봉사단, 16년째 지역사랑 外","▶ ""편의점에서 명품을""…GS25 파르나스타워점 상시 판매 GS리테일이 운영하는 편의점 GS25가 서울 강남구 삼성동 파르나스타워점에서 해외 명품 브랜드 상품을 판매합니다. GS25는 그동안 카탈로그 주문방식으로 명품..."
2150,2020-10-29,"""구찌 백 사러 GS25 갈까?""…편의점, 이젠 명품도 판다",29일 GS리테일은 GS25 파르나스타워점에 명품 판매대를 도입해 외국 명품 판매에 나선다고 밝혔다. 명절 선물세트나 카탈로그 주문 방식이 아닌 실제 편의점 매장에서 명품을 진열·판매하는 것은 GS25가 처음이다. GS25는...
2151,2020-10-29,"[포토] GS25, 명품 판매 시작",29일 서울 강남구 GS25 파르나스타워점에서 고객들이 명품 진열대를 보고 있다. GS리테일은 편의점 최초로 명품 판매를 시작했다. 2020.10.29.
2152,2020-10-30,"에너지공단, 각계 전문가들과 겨울철 에너지절약 홍보 전략수립",유통분야 대표 프랜차이즈인 GS리테일 및 여러 시민단체와 협력해 에너지절약을 실천하고 있는 '착한가게'에서의 소비 진작을 유도하는 '착한소비 캠페인'을 전개하는 등 국민의 소통과 참여가 기반이 되는 다양한 온라인...
2153,2020-10-30,"우유자조금-GS리테일, 국산 우유·유제품 소비 상생협력",우유자조금관리위원회(위원장 이승호)와 GS리테일은 지난달 28일 국산 우유 및 유제품 소비 촉진을 위해 상생ㆍ협력한다고 밝혔다. 양측은 이번 협력을 계기로 국산 우유를 사용한 K-MILK 인증 제품에...
2154,2020-10-30,"GS칼텍스, 서울역 근처 주유소를 13층 상업용 복합시설로 개발 착수","허세홍 GS칼텍스 대표이사 사장, 장준수 GS리테일 개발사업부문장, 박신광 한미석유 회장 등 관계자들이 이날 착공식에 참석했다. GS칼텍스는 에너지플러스 서울로에 전기차 충전이 가능한 '에너지플러스 허브'와..."
2155,2020-10-30,"에너지공단, 겨울철 에너지절약 홍보 전략 논의",또 유통분야 대표 프랜차이즈인 GS리테일 및 여러 시민단체들과 협력해 에너지절약을 실천하고 있는 '착한가게'에서의 소비 진작을 유도하는 '착한소비 캠페인'을 전개하는 등 국민의 소통과 참여가...
2156,2020-10-30,"[간편결제 시장의 ‘기울어진 운동장’(中)] 카드사, 제 밥그릇 챙기기는 안된...","신한카드는 SK텔레콤과 MOU를 맺고 ‘소비+통신 데이터’ 결합에 나선 데 이어 GS리테일과의 협약으로 유통 데이터 확보에도 집중하고 있다. 현대카드는 이마트, 대한항공, 스타벅스, 배달의민족 등 업계 선두주자 업체와..."
2157,2020-10-30,"에너지공단 ""에너지절약 홍보, 국민과 공감하고 실천한다""","에너지공단은 올 여름철 비대면 위주의 홍보 중심으로 페이스북, 유튜브 등 33만회 이상의 에너지절약 온라인 콘텐츠를 집중 홍보했고 유통분야 대표 프랜차이즈인 GS리테일 및 여러 시민단체들과 협력해 에너지절약을..."
2158,2020-10-30,"한국에너지공단, 각계 전문가들과 동절기 홍보전략 수립","한국에너지공단은 올 여름철 비대면 위주의 홍보 중심으로 페이스북, 유튜브 등 33만회 이상의 에너지절약 온라인 콘텐츠를 집중 홍보했으며, 유통분야 대표 프랜차이즈인 GS리테일 및 여러 시민단체들과 협력하여..."
2159,2020-10-30,"고양시-GS리테일 수퍼사업단-고양지역자활센터, 업무협약 체결","고양시(시장 이재준)는 GS리테일 수퍼사업부(대표 정춘호), 고양지역자활센터(센터장 박종운)와 시청 열린회의실에서 자활근로사업의 일환인 사회공헌형 자활 수퍼마켓 ‘GS THE FRESH 고양백석점’ 업무협약을 체결했다고..."
2160,2020-10-30,"에너지공단, 전문가들과 '겨울철 에너지절약 홍보 전략' 마련",유통분야 대표 프랜차이즈인 GS리테일 및 여러 시민단체들과 협력해 에너지절약을 실천하고 있는 '착한가게'에서의 소비 진작을 유도하는 '착한소비 캠페인'을 전개하는 등 국민의 소통과 참여가 기반이 되는 다양한...
2161,2020-10-30,"[Health& life] 하반기 공채, 화상 면접 대비 취업준비 TIP",GS리테일은 현장 프레젠테이션(PT) 방식과 달리 사전 과제를 부여한 후 실시간 화상 PT를 진행하는 식으로 변경했다. 이에 면접을 준비하는 구직자들은 화상 면접 및 PT가 익숙하지 않아 많은 부담을 느끼는 것으로...
2162,2020-11-02,"GS25, 강원도 햇농산물로 만든 PB 과자 2종 선보여",GS리테일은 코로나19로 인해 국산 농산물의 급식 소비가 줄고 역대급 장마와 태풍 피해 등 2중고를 겪은 국내 농가를 돕기 위해 지난 5월에 강원도 농가와 총 30톤의 햇농산물 구매 계약을 진행했다. 이에 GS리테일은...
2163,2020-11-02,"에너지公, 겨울철 에너지절약 온라인 홍보 강화","에너지공단은 올 여름철 비대면 위주의 홍보 중심으로 페이스북, 유튜브 등 33만회 이상의 에너지절약 온라인 콘텐츠를 집중 홍보했으며 유통분야 대표 프랜차이즈인 GS리테일 및 여러 시민단체들과 협력해 에너지절약을..."
2164,2020-11-02,[뉴스핌 뉴스레터 Today ANDA] 11월 2일,"0% ↑"" ▲'기로에 선 GS리테일' 덩치 키우던 파르나스호텔...코로나로 '미운오리새끼' 전락 ▲GS건설, 두산인프라코어 인수戰 참전…관전 포인트는? ▲식품街 코로나 팬데믹 딛고 해외 개척 본격화...실적 성패 갈린다..."
2165,2020-11-02,"'편의점으로 들어간' 랄라블라, '마트 밖으로 나온' 자주(JAJU)","GS리테일, GS25 x 랄라블라 혼합형 매장으로 시너지 모색 자주(JAJU), 이마트 '숍인숍' 벗어나 단독 매장 늘려 계열사 내 성장사업·부진사업 활용 실험 '제각각' 강지수 기자 jskang@ajunews.com GS리테일 편의점 GS25와 H&amp;B스토어..."
2166,2020-11-02,GS25 ‘생리대 기부캠페인’ 진행,GS리테일이 운영하는 편의점 GS25는 경제적 어려움을 겪는 여성청소년을 위해 유기농 생리대브랜드 ‘라엘’과 함께 ‘생리대 기부캠페인’을 진행한다고 2일 밝혔다. 11월 한 달간 매장에서 여성용품을 구매하면...
2167,2020-11-02,[진짜 위기는 4Q] 3분기 선방 유통업계…소비심리 회복세는 '살얼음판',"GS리테일은 올 3분기 매출 2조23488억 원과 영업이익 790억 원을 기록해 각각 1.1%, 12.8% 감소했다. 아직 실적 발표 전인 BGF리테일 역시 영업이익 감소가 예상되고 있다. (그래픽=신미영 기자 win8226@) 유통업계에서는 언택트..."
2168,2020-11-02,"유통주 상승 많아, 현대백화점 이마트 3%대 GS홈쇼핑 2%대 올라","27%(900원) 높아진 7만1600원에 장을 마쳤다. GS리테일 주가는 1.71%(550원) 오른 3만2650원에, BGF리테일 주가는 1.69%(2천 원) 높아진 12만 원에 거래를 마감했다. [비즈니스포스트 ]"
2169,2020-11-02,"GS25, 강원도 햇농산물로 만든 PB 과자 2종 선보여","GS리테일은 코로나19로 인해 국산 농산물의 급식 소비가 줄고 역대급 장마와 태풍 피해 등 2중고를 겪은 국내 농가를 돕기 위해, 지난 5월에 강원도 농가와 총 30톤의 햇농산물 구매 계약을 진행했다. 이에 GS리테일은..."
