,date,title,contents
2850,2021-03-10,"롯데하이마트, 청각 장애인 위한 ‘마음방역 힐링키트’ 전달","롯데하이마트(대표 황영근)는 10일 청각 장애인을 위한 '마음방역 힐링키트'를 기증한다고 밝혔다. 마음방역 힐링키트는 입 모양이 보이는 립뷰 마스크, 손 소독제, 천연 비누 제작 키트 등을 포함한 1000만 원 상당 방역..."
2851,2021-03-10,울산 하이마트 새단장 OPEN SALE 행사,울산 복산동에 위치한 롯데하이마트 복산점은 오는 3월 19일(금)부터 21일(일)까지 새단장 OPEN SALE 행사를 진행한다고 소식을 전해왔다. 복산점은 프리미엄 가전을 한곳에서 만나 볼 수 있고 다양하게 체험해 볼 수 있는...
2852,2021-03-11,‘온라인에 뺏긴 고객 발길 돌려라’…새단장하는 백화점들,"롯데하이마트는 서울 잠실 등 7개점을 1인 미디어존, 셀프 빨래방 등이 들어선 신개념 ‘메가스토어’로 선보인 데 이어 올해 서울 압구정과 제주 등 10여개점을 순차적으로 리뉴얼 오픈한다. 이마트는 전국 10여개 매장의..."
2853,2021-03-11,"수도권 올봄 첫 '비상저감조치', 헬스케어 가전 주목","서울과 수도권에 고농도 초미세먼지 공습으로 올봄 첫 '비상저감조치'가 발령됐다. 롯데하이마트 대치점을 찾은 고객이 미세먼지 제거에 도움이 되는 의류건조기, 의류관리기, 공기청정기 등 헬스케어 가전을 보고 있다."
2854,2021-03-11,[데스크리포트] 3월 기업 동향과 전망-유통,"롯데푸드, 롯데아사히주류, 롯데GRS, 롯데하이마트 등도 희망퇴직을 진행 중이거나 마무리한 것으로 전해졌다. ◆ 신세계 이마트가 제주소주 사업을 정리한다. 적자 규모가 커져 인수한지 5년 만에 사업의 중단을..."
2855,2021-03-11,[여의도 클라쓰] '매집 메리트' 발생 '롯데하이마트'·마그나에 전기차 부품 ...,유망주 클라쓰 ▶ 정재훈 어드바이저 - 롯데하이마트(071840) - 계절적 결혼 성수기 도래 - 롯데하이마트 실적 반등 예상 - '매집 메리트' 발생 종목 ▶ 서동구 어드바이저 - LG전자(066570) - 전자 성장·전장 턴어라운드 기대...
2856,2021-03-11,[오늘의 증시] 프레스티지바이오로직스ㆍ싸이버원ㆍ내츄럴엔도텍 등,"대원제약, 롯데정보통신, 롯데하이마트, 만도, 부광약품, 삼성중공업, 삼성증권, 삼성화재해상보험, 서연탑메탈, 아모레퍼시픽, 아모레퍼시픽그룹, 영진약품, 케이티앤지, 콜마비앤에이치, 태영건설, 한샘, 효성 외"
2857,2021-03-11,"[ESG, 새로운 기회] 유통·식음료 업계 '친환경 경영' 현주소는?",지난해까지는 롯데하이마트에만 전자투표제를 시행했다. 지난해 서울 송파구 롯데월드타워에서 열린 롯데지주 임시주주총회에 참석한 주주들이 본인 확인을 하고 있다. [사진=뉴스핌] 롯데칠성음료·롯데케미칼 등...
2858,2021-03-11,"롯데하이마트, 청각장애인 위한 '마음방역 힐링키트'로 사랑을 나눠요",오늘경제 롯데하이마트가 청각장애인을 위한 '마음방역 힐링키트'를 기증한다. [사진제공=롯데하이마트] 롯데하이마트(대표 황영근)가 청각장애인을 위한 '마음방역 힐링키트'를 기증했다고 11일 밝혔다. '마음방역...
2859,2021-03-12,이게 추리닝으로 보이니··· '오하운' 의식주 바꾸다,롯데하이마트의 1~2월 운동 기구 매출은 전년보다 115% 늘었다. ‘신년 재다짐 기획전’을 진행하는 가운데 전용 온라인쇼핑몰에서는 홈트 용품과 닭가슴살 식품도 팔고 있다. 일상에서 뭉친 근육을 이완시켜 마사지...
2860,2021-03-12,"롯데하이마트, 집콕족 늘어 봄 맞이 공기청정기 행사 실시",롯데하이마트 봄 맞이 공기청정기 행사. (사진=롯데하이마트) 롯데하이마트가 오는 15일까지 공기청정기 행사를 진행한다고 12일 밝혔다. 롯데하이마트에 따르면 공기청정기를 구매하는 고객들에게 다양한 혜택을...
2861,2021-03-12,"경쟁사는 힘껏 뛰는데···롯데, 이커머스 늪에 빠져 고전","지난해 롯데하이마트, 호텔롯데가 역시 희망퇴직을 실시한 바 있다. 롯데하이마트 희망퇴직은 창사 20년 만이다. ▶오프라인과 온라인 접목 시도 ▷외부 전문가 수혈해 새바람 기대 코로나19 여파에 더해 이커머스..."
2862,2021-03-12,"롯데하이마트, 봄 맞이 공기청정기 행사 진행",실제로 최근 2년간 (‘19년~’20년) 롯데하이마트(대표 황영근)에서 판매된 공기청정기 매출액이 가장 높은 달은 3월이었다. 롯데하이마트 윤상철 생활 1팀장은 “미세먼지 농도가 나쁜 날이 지속될 거라는 기상청 예보가...
2863,2021-03-12,[유통단신] 롯데하이마트·유라·도미노피자 외,"롯데하이마트는 공기청정기 행사를, 생활용품 전문 기업 크린ㄹㅐㅍ은 청소용품 기획전을 연다. 전자동 커피머신 브랜드 유라는 홈카페족을 위해 백화점 프로모션을 진행한다. ◆ 롯데하이마트, 공기청정기 행사 진행..."
2864,2021-03-12,"롯데하이마트, 부산수영점 폐점…매장 구조조정 아닌 운영 효율화",서울에 있는 롯데하이마트 매장의 모습 [사진=롯데하이마트]  롯데하이마트가 부산 수영점을 인근 매장과 통폐합하기로 했다. 체험형 매장인 메가스토어 오픈에 속도를 내는 한편 매장 운영 효율화에 나서고 있다. 12일...
2865,2021-03-12,"롯데하이마트, 봄 맞이 공기청정기 행사 진행","실제로 최근 2년간 ('19년~'20년) 롯데하이마트(대표 황영근)에서 판매된 공기청정기 매출액이 가장 높은 달은 3월이었다. 롯데하이마트 윤상철 생활 1팀장은 ""미세먼지 농도가 나쁜 날이 지속될 거라는 기상청 예보가..."
2866,2021-03-12,"롯데하이마트, 봄 맞이 공기청정기 행사 진행",롯데하이마트는 이달 15일까지 공기청정기를 구매하는 고객들에게 다양한 혜택을 마련했다. 삼성전자 에어컨 행사모델과 함께 삼성 ‘비스포크 큐브에어’ 공기청정기를 구매하면 엘포인트(L.POINT)를 최대 55만점...
2867,2021-03-12,"롯데하이마트, 15일까지 봄 맞이 '공기청정기' 행사 전개","실제로 롯데하이마트에 따르면, 최근 2년간(2019~2020년) 공기청정기 매출액이 가장 높은 달은 3월이었다. 이에 따라 롯데하이마트는 오는 15일까지 공기청정기 행사를 진행한다고 12일 밝혔다. 행사 기간 중..."
2868,2021-03-12,"[SR유통] 롯데하이마트, 봄맞이 공기청정기 행사 진행",실제로 최근 2년간 (2019~2020년) 롯데하이마트(대표 황영근)에서 판매된 공기청정기 매출액이 가장 높은 달은 3월이었다. 롯데하이마트는 이달 15일까지 공기청정기를 구매하는 고객을 대상으로 다양한 혜택을...
2869,2021-03-15,"롯데하이마트, 공정위 제재 행정소송 제기...""법적인 판단 받을 부분 있어""",지난해 12월 공정위 제재 받아...과징금 10억원 부과  롯데하이마트가 공정거래위원회 제재에 대해 행정소송을 제기했다. 15일 유통업계에 따르면 롯데하이마트는 지난달 4일 서울 고등법원에 공정위 시정명령을 취소할...
2870,2021-03-15,"이사·혼수 고객 여러 브랜드 원하는데... 롯데하이마트, 공정위 상대 소송","롯데하이마트가 공정거래위원회를 상대로 시정명령을 취소해달라며 행정소송을 냈다. 15일 유통업계에 따르면, 공정위는 지난해 말 롯데하이마트에 시정명령을 내리고 과징금 10억원을 부과했다. 롯데하이마트가..."
2871,2021-03-15,"""3일 간 최대 27% 할인""…롯데하이마트 온라인쇼핑몰 '하트데이즈' 진행",사진=롯데하이마트   롯데하이마트가 온라인쇼핑몰 원데이 대표 행사로 자리매김 한 특별 이벤트를 연다. 15일 롯데하이마트에 따르면 이달 17일까지 온라인쇼핑몰에서 '하트데이즈'를 펼친다. 롯데하이마트는...
2872,2021-03-15,"롯데하이마트, 납품업체 파견 관련 공정위 과징금 놓고 행정소송",롯데하이마트가 납품업체 파견직원을 상대로 한 갑횡포 혐의로 과징금 부과와 시정명령을 내린 공정거래위원회의 결정에 불복해 행정소송을 제기했다. 15일 유통업계에 따르면 롯데하이마트는 2월4일 서울고등법원에...
2873,2021-03-15,[단독] 시정명령 묵살하는 롯데하이마트…공정위 상대 소송제기,"공정거래위원회가 지난해 말 롯데하이마트에 납품업체의 파견 직원이 타사제품을 판매하지 못 하도록 하는 시정명령을 내린 바 있습니다. 쉽게 말해 삼성 직원이 LG 제품을, 또 LG 직원은 삼성 제품을 판매하면 안 된다고..."
2874,2021-03-15,"롯데하이마트, 공정위 제재 일부 불복…행정소송 제기",[지난해 12월 공정위 제재 중 '납품업체 파견 종업원 부당 사용'에 따른 시정명령 불복] 롯데하이마트가 공정거래위원회 제재에 일부 불복해 행정소송을 제기했다. 파견된 납품업체 직원의 업무 범위가 쟁점이 됐다. 15일...
2875,2021-03-15,"롯데하이마트, 공정위 제재에 행정소송 제기",이보미 기자 lbm929@ajunews.com 롯데하이마트가 공정거래위원회 제재에 대해 불복하는 행정소송을 냈다. 15일 유통업계에 따르면 롯데하이마트는 지난달 4일 서울 고등법원에 공정위 시정명령을 취소할 것을 요청하는...
2876,2021-03-15,"롯데하이마트온라인쇼핑몰, 3일간 '하트데이즈' 진행",롯데하이마트(대표 황영근)가 15일부터 3일간 온라인쇼핑몰에서 '하트데이즈'를 진행한다. 이번 '하트데이즈'는 롯데하이마트 온라인쇼핑몰 원데이 대표 행사로 자리잡은 '하트데이'를 확대한 특별 이벤트다....
2877,2021-03-15,"롯데하이마트, 공정위 상대 소송 제기...파견 직원 부당 사용 시정명령 취소 ...","공정위, 지난해 12월 초 롯데하이마트에 과징금 10억원 부과 및 시정명령 조치 롯데하이마트가 공정거래위원회를 상대로 시정명령에 불복하는 소송을 제기했다. 15일 경쟁당국 및 유통업계 등에 따르면 지난 2월 4일..."
2878,2021-03-15,"주총 앞둔 유통 3사, 언택트 시대 맞춘 신사업·사내이사 '고심'","아울러 롯데하이마트는 자동차 판매 중개 및 대행업, 주류 제조업, 전기자동차 충전 사업, 방역 소독업 등을 새로 사업목적에 추가한다. 자동차 판매 중개 및 대행, 전기차 충전 사업 등은 황영근 대표가 오랫동안..."
2879,2021-03-16,"원주 하이마트 단구점, 메가스토어 그랜드 오픈 세일 행사","강원도 원주시에 위치한 롯데하이마트 단구점이 곧 다가오는 3월 26일(금)에 프리미엄 메가스토어로 오픈한다는 소식을 전해왔다. 하이마트 단구점은 강원도에 오픈하는 메가스토어 1호점이며, 전국 하이마트 445개점..."
2880,2021-03-16,"“롯데하이마트, 가전 프리미엄화 & 생활가전 보급률 기대”",상반기까지 영업실적 개선추세 이어질 전망 한화투자증권은 16일 롯데하이마트에 대해 프리미엄 가전의 성장세 지속과 생활가전 보급 확대로 성장 가능성이 높다고 전했다. 남성현 한화투자증권 연구원은 “롯데하이마트...
2881,2021-03-16,"하이마트 메가스토어 월배점, GRAND OPEN 행사 개최","롯데하이마트가 대구 경북에 메가스토어 매장, 월배점을 오픈 및 행사를 진행한다. 메가스토어 월배점은 기존 매장과 달리 메가스토어 매장인 만큼 체험형 프리미엄 스토어로 꾸며진다. 다양한 브랜드관 입점은..."
2882,2021-03-16,"롯데하이마트, 유통법 위반에도 ESG등급 유지될듯","롯데하이마트 대치동 본사 사옥. 사진 롯데하이마트 롯데하이마트가 대규모유통업법을 위반해 공정거래위원회(이하 공정위)로부터 10억원의 과징금을 부과 받았지만, ESG(환경,사회,지배구조)등급에는 변동이 없을..."
2883,2021-03-16,"'정기 주주총회' 앞둔 유통가, 올해 관전 포인트는?","롯데하이마트는 '자동차 운송장비 소매업' '자동차 판매중개 및 대행업, 자동차관리업' 등을 신규업종으로 추가하고, '전기자동차충전사업' 등을 신규 사업·서비스로 도입한다. 오프라인 매장에 전기차 충전소를 확대..."
2884,2021-03-16,"롯데하이마트 메가스토어 압구정점, 오픈 세일 진행",롯데하이마트가 26일 서울 강남구 신사동에 메가스토어 압구정점을 오픈한다. 다양한 편의 시설과 휴식 공간으로 힐링을 즐길 수 있는 곳으로 꾸며질 예정이다. 이번 오픈 행사에는 다양한 전문 브랜드관을 운영하는...
2885,2021-03-16,"롯데하이마트, 공정위 제재에 소송...""파견직 업무 범위 법적 판단 필요""",롯데하이마트가 지난해 말 공정거래위원회가 내린 시정명령에 불복해 행정소송을 제기했다. 롯데하이마트 본사 전경(사진=뉴스포스트 홍여정 기자) 16일 유통업계에 따르면 롯데하이마트는 지난달 4일 서울 고등법원에...
2886,2021-03-16,'미래 먹거리' 찾는 유통업계…미술품 판매·보험까지 신사업 추가,전기차 사업 확대를 위해서는 전기차 충전소가 필요한 만큼 오프라인 점포와도 시너지 창출이 가능하다. 롯데하이마트 역시 오는 19일 주총을 열고 전기차 충전 사업 등을 신규로 사업목적에 추가할 예정이다. 홍연 기자
2887,2021-03-16,"롯데하이마트, 공정위 시정명령 불복…행정법원 간다",퍼블릭뉴스 김현수 기­자 news@ 롯데하이마트가 공정거래위원회 제제에 불복하는 취지의 행정소송을 제기한 것이 뒤늦게 알려졌다. 앞서 공정거래위원회는 롯데하이마트가 납품업체로부터 160억원을 부당하게 받아 지점...
2888,2021-03-16,"롯데하이마트, 공정위 시정명령 불복...행정소송 제기",투데이코리아=오혁진 기자 | 롯데하이마트 공정거래위원회의 제재에 대해 불복하고 행정소송을 제기했다. 삼성과 LG전자 등 가전업가체 사원들에게 다른 회사의 상품을 팔지 못하게 한 공정위의 판단에 대해 반발한...
2889,2021-03-17,"롯데하이마트, 세븐일레븐과 '홈케어 서비스'",포쓰저널 조혜승 [포쓰저널=] 롯데하이마트는 전국 세븐일레븐 편의점에 ‘홈케어 서비스’를 선보인다고 17일 밝혔다. 홈케어 서비스는 롯데하이마트 전문 CS마스터가 전문 클리닝 장비를 갖추고 고객 댁에 방문해 가전...
2890,2021-03-17,편의점서 세탁기·에어컨 관리하는 '홈케어' 신청까지,편의점 세븐일레븐은 롯데하이마트와 손잡고 고객 가정을 방문해 가전과 침구 등을 관리하는 '홈케어 서비스'를 선보인다고 17일 밝혔다. 세븐일레븐 전국 점포에서 롯데하이마트의 가전 클리닝 전문가인...
2891,2021-03-17,"[김윤섭의 유통브리핑] 쿠팡, 50달러선 붕괴...18일 3400만주 보호예수 풀린다...","롯데하이마트가 3월 17일, 전국 세븐일레븐 편의점에 ‘홈케어 서비스’를 선보인다. ‘건강’ 트렌드가 전 연령대로 확산하면서 MZ세대를 중심으로 건강 간식 시장이 커지고 있다. GS리테일이 17일 제너시스BBQ와..."
2892,2021-03-17,가구·가전 동시에 '리모델링'…인테리어·가전社 협업 바람,"LG하우시스는 2019년 LG전자 베스트샵에 숍인숍 형태로 LG지인 인테리어 매장을 연 데 이어 롯데하이마트 메가스토어, 이마트 일렉트로마트 등 대형 가전마트에 인테리어 매장을 잇달아 넣고 있다. 지난달에는 신세계가..."
2893,2021-03-17,[미담] 롯데의 ESG 경영환경 속 나눔 이웃사랑 활동,"롯데하이마트는 지난 10일 청각장애인을 위한 ‘마음방역 힐링키트’를 기증했다. 입 모양이 보이는 립뷰 마스크, 손 소독제와 천연 비누 제작 키트 등을 포함, 1000만원 상당의 방역 위생용품으로 구성됐다...."
2894,2021-03-17,''이상규 엘지전자' 사장' 어린이교통안전챌린지 캠페인 동참,"이 사장은 ""어린이들이 안전한 나라가 행복한 대한민국""이라며 ""어린이들의 안전을 최우선으로 지키겠다""고 밝혔다. 이 사장은 캠페인 다음 주자로 강희석 이마트·SSG닷컴 사장과 황영근 롯데하이마트 대표를 지목했다."
2895,2021-03-17,"“방문해 해결해 드립니다” 롯데하이마트, 세븐일레븐과 손잡고 홈케어 서비...","뷰어스 심영범 기­자 롯데하이마트(대표 황영근)가 3월 17일, 전국 세븐일레븐 편의점에 홈케어 서비스를 선보인다. 홈케어 서비스는 롯데하이마트 전문 CS마스터가 전문 클리닝 장비를 갖추고 고객 댁에 방문해 가전..."
2896,2021-03-17,"롯데하이마트, 세븐일레븐과 '홈케어 서비스' 판매 채널 확대",롯데하이마트는 전국 세븐일레븐 편의점에 '홈케어 서비스'를 선보인다. 출처=롯데하이마트  롯데하이마트는 전국 세븐일레븐 편의점에 '홈케어 서비스'를 선보인다고 17일 밝혔다. '홈케어 서비스'는 롯데하이마트 전문...
2897,2021-03-17,세븐일레븐에서 롯데하이마트 '홈케어' 서비스 신청 가능,"세븐일레븐은 롯데하이마트와 손잡고 ‘홈케어 서비스’를 선보였다고 17일 밝혔다. ‘홈케어 서비스’는 롯데하이마트 전문 CS마스터가 전문 클리닉 장비를 갖추고 소비자 가정을 방문해 가전, 침구 등을 관리해주는..."
2898,2021-03-17,"롯데하이마트, 세븐일레븐서 '홈케어 서비스' 판매 ""접근성 확대""",전문 CS마스터가 방문해 가전·침구 등 관리…세븐일레븐 1만여 점서 판매 롯데하이마트가 홈케어 서비스 판매 채널을 확대하기 위해 세븐일레븐과 손을 잡았다. 17일 롯데하이마트는 전날(16일) 세븐일레븐과 '홈케어...
2899,2021-03-18,"'ESG 경영' 강화하는 롯데, 친환경·사회공헌·지배구조개선에 역점",롯데하이마트는 지난 10일 청각장애인을 위한 ‘마음방역 힐링키트’를 기증했다. 키트는 입 모양이 보이는 립뷰 마스크 등 1000만원 상당의 방역 위생용품으로 구성됐다. 롯데하이마트 임직원의 기부금으로 마려한...
2900,2021-03-18,"'유통공룡' 롯데·신세계·현대백화점, 전기차 충전소 사업 탐내는 까닭은?","18일 업계에 따르면 '유통공룡' 계열사인  롯데하이마트, 신세계I&amp;C, 현대퓨처넷 등은 곧 예정된 정기 주총에서 정관 변경 안건을 의결할 예정이다. 현재는 백화점·대형마트의 고객 주차장 내에 몇 개의 전기차 충전기가..."
2901,2021-03-18,"롯데하이마트, 'A/S 방문수거' 서비스 론칭",롯데하이마트가 이달 18일 'A/S 방문수거' 서비스를 론칭한다. 'A/S 방문수거' 서비스란 롯데하이마트 배송·설치 전문 기사인 'CS마스터'가 소비자 집에 직접 방문해 고장 난 소형가전을 수거하고 수리가 끝나면 집으로...
2902,2021-03-18,[소비자소식] 롯데하이마트·농심 백산수·이랜드 시스템스,"◇롯데하이마트, ‘A/S 방문수거’ 서비스 론칭 롯데하이마트(대표 황영근)가 18일 ‘A/S 방문수거’ 서비스를 론칭했다. ‘A/S 방문수거’ 서비스란 롯데하이마트 배송·설치 전문 기사인 ‘CS마스터’가 소비자 집에 직접..."
2903,2021-03-18,"롯데하이마트, 'A/S 방문수거' 서비스 론칭",롯데하이마트가 'A/S 방문수거' 서비스를 론칭한다고 18일 전했다. 'A/S 방문수거' 서비스란 롯데하이마트 배송·설치 전문 기사인 'CS마스터'가 소비자 집에 직접 방문해 고장 난 소형가전을 수거하고 수리가 끝나면...
2904,2021-03-18,롯데하이마트 'A/S 방문수거' 서비스로 편의 강화,롯데하이마트(대표 황영근)는 18일 ‘A/S 방문수거’ 서비스를 론칭했다. ‘A/S 방문수거’ 서비스는 롯데하이마트 배송·설치 전문 기사인 ‘CS마스터’가 소비자 집에 직접 방문해 고장 난 소형가전을 수거하고...
2905,2021-03-18,"[오늘Who] 롯데하이마트 가전클리닝 성공 봐, 황영근 홈케어로 확장",황영근 롯데하이마트 대표이사가 홈케어서비스사업을 본격 추진할 준비를 하고 있다. 롯데하이마트는 그동안 전자제품과 가전클리닝서비스를 묶은 상품을 선보여 왔는데 생활용품까지 관리해주는 홈케어서비스로...
2906,2021-03-18,"[오늘의 전자 단신] 에이수스, AMD CPU 탑재 게이밍 노트북 2종 출시 外","◆ 롯데하이마트, AS방문수거 서비스 론칭 롯데하이마트가 'A/S 방문수거' 서비스를 론칭한다. 'A/S 방문수거' 서비스란 롯데하이마트 배송·설치 전문 기사인 CS마스터가 소비자 집에 직접 방문해 고장 난 소형가전을..."
2907,2021-03-18,"롯데하이마트, 'A/S 방문수거' 서비스 론칭",롯데하이마트(대표 황영근)가 이달 18일 'A/S 방문수거' 서비스를 론칭한다. 'A/S 방문수거' 서비스란 롯데하이마트 배송·설치 전문 기사인 'CS마스터'가 소비자 집에 직접 방문해 고장 난 소형가전을 수거하고 수리가...
2908,2021-03-18,"코지마, 오프라인 거점 확대한다","코지마는 지난해 4분기부터 롯데하이마트 서울 대치점, 김포 풍무점, 천안 두정점, 청주터미널점 등 미입점 지역에 매장을 확대한 데 이어, 오는 26일 원주 단구점, 경북 월배점에 매장을 오픈하며 총 10개 매장을 추가한다...."
2909,2021-03-19,"유통업계, 코로나19속 홈쿡 트렌드 지속에 간편 주방용품 및 가전 성장","실제로 롯데하이마트와 11번가는 전기레인지 제품의 매출이 각각 62%, 71% 늘었다. 특히 3~4개의 화구를 가진 삼성·LG전자의 인덕션이 인기를 끌고 있으며 인덕션용 프라이팬·궁중팬도 매출 성장세를 보이고 있다. 한편..."
2910,2021-03-19,"롯데하이마트, 황영근 대표 재선임…사업목적 ‘전기차 충전’ 추가",롯데하이마트는 19일 서울 강남구 소재 롯데하이마트빌딩에서 정기 주주총회를 열고 황영근 대표 등 사내이사 재선임·신규선임 안건을 원안대로 가결했다. 이에 따라 황영근 대표이사와 정부옥 중앙노동위원회 사용자...
2911,2021-03-19,"보령제약, 8.35% 상승...코스피200 종목 중 일일 주가상승률 1위","25%), 롯데하이마트 3만7150원 -850원 ( -2.24%), 롯데정밀화학 5만4300원 -1200원 ( -2.16%), LG생활건강 151만8000원 -32000원 ( -2.06%), 롯데칠성 12만1000원 -2500원 ( -2.02%), 한진칼 5만8600원 -1200원..."
2912,2021-03-19,"황영근 롯데하이마트 대표, '어린이 교통안전 릴레이 챌린지' 동참","다음 참여자로 위니아딤채 김혁표 대표, 쿠쿠전자 구본학 대표 추천 황영근 롯데하이마트 대표가 19일 '어린이 교통안전 릴레이 챌린지'에 동참했다. 어린이 교통안전 릴레이 챌린지는 지난해 12월 행정안전부에서 시작한..."
2913,2021-03-19,가전매장서 와인을 판다고? 롯데하이마트의 '유통 실험',카라반과 펫스파를 결합한 프리미엄 복합 가전 매장으로 승승장구하고 있는 ‘롯데하이마트 메가스토어’가 이번에는 와인숍과 결합한다. 19일 업계에 따르면 롯데하이마트는 이달 말 내부에 와인숍이 마련된...
2914,2021-03-19,야외활동 증가에 '캠핑·피크닉쿡' 용품 판매 '쑥',"실제 롯데하이마트와 11번가는 전기레인지 제품의 매출이 각각 62%, 71% 늘었다. 특히 3~4개의 화구를 가진 삼성ㆍLG전자의 인덕션이 인기를 끌고 있으며 인덕션용 프라이팬ㆍ궁중팬도 매출 성장세를 보이고 있다. 사회적..."
2915,2021-03-19,"황영근 롯데하이마트 대표, '어린이 교통안전 릴레이 챌린지' 동참","황영근 롯데하이마트 대표가 19일 '어린이 교통안전 릴레이 챌린지'에 동참하고, 어린이 교통 안전 슬로건이 적힌 패널을 들고 촬영한 사진을 롯데하이마트 공식 SNS에 공유했다. (사진=롯데하이마트) 황영근 롯데하이마트..."
2916,2021-03-19,"황영근 롯데하이마트 대표, '어린이 교통안전 릴레이 챌린지' 동참",황영근 롯데하이마트 대표가 19일 '어린이 교통안전 릴레이 챌린지'에 동참했다. LG전자 이상규 한국영업본부 사장으로부터 추천을 받고 챌린지에 참여한 황영근 대표는 어린이 교통 안전 슬로건이 적힌 패널을 들고...
2917,2021-03-19,유통업계 ‘삼쿡시대’ – 소비자 봄心 ‘쿡.쿡.쿡’ 자극,"실제로 롯데하이마트와 11번가는 전기레인지 제품의 매출이 각각 62%, 71% 늘었다. 특히 3~4개의 화구를 가진 삼성·LG전자의 인덕션이 인기를 끌고 있으며 인덕션용 프라이팬·궁중팬도 매출 성장세를 보이고 있다. 한편..."
2918,2021-03-19,"황영근 롯데하이마트 대표, '어린이 교통안전 릴레이 챌린지' 동참","(사진제공=롯데하이마트) 황영근 롯데하이마트 대표가 19일 ‘어린이 교통안전 릴레이 챌린지’에 동참했다. ‘어린이 교통안전 릴레이 챌린지’는 지난해 12월 행정안전부에서 시작한 캠페인으로, 어린이 보호구역 내..."
2919,2021-03-22,"'격변' 유통업계, 주총 시즌 돌입…CEO들이 던질 메시지는","롯데그룹은 지난해 4월 롯데홈쇼핑·롯데하이마트 등 7개 계열사의 쇼핑몰을 하나로 합쳐 '롯데온'을 론칭했지만, 가시적인 성과를 내지 못했다. 조영제 롯데쇼핑 e커머스사업부장이 지난 2월 롯데온 사업 부진의 책임을..."
2920,2021-03-22,유통업계 주총도 '비대면' …전자투표 확대로 현장은 한산,롯데그룹은 지난해 롯데하이마트만 전자투표를 도입했으나 올해는 실시 대상 계열사를 확대했다. LG생활건강도 지난 19일 처음으로 전자투표를 도입한 정기주총을 실시했다. LG그룹은 올해부터 13개 상장사 전체에...
2921,2021-03-22,"직구로 이름 알린 로봇청소기 '룸바', 한국에 정식 론칭","룸바 로봇청소기는 롯데하이마트, 롯데백화점 등 오프라인 매장은 물론 온라인 전 채널에서 22일부터 바로 만날 수 있다. 또한 오늘 주문 시 내일 배송으로 빠른 제품 수령이 가장 큰 장점이며 아이로봇 본사를 통해..."
2922,2021-03-22,"슈퍼주총 시즌, 유통업계 코로나19 극복 위한 신사업 잰걸음",롯데하이마트는 지난 19일 열린 주총에서 ‘전기자동차충전사업’을 사업목적에 추가하는 안건을 의결했다. 롯데하이마트는 △전자제품 렌탈 및 유지관리 서비스업 △인터넷 정보 중개·매개 서비스업...
2923,2021-03-22,'집콕 플렉스'.. 가전으로 향하는 보상소비심리,"22일 업계에 따르면 전자랜드와 롯데하이마트는 지난해 매출이 전년대비 각각 약 9%, 0.6% 늘었다. 이 중에서도 소비자들은 고가 프리미엄 가전에 큰 관심을 보였다. 전자랜드의 경우 380만원 이상 안마의자와 340만원..."
2924,2021-03-22,"가전양판점, '집콕' 장기화에 '함박웃음'","황영근 롯데하이마트 대표는 최근 정기주주총회에서 ""고객의 필요성과 유행에 부합하는 상품을 확대하는 한편 미래 성장동력인 온라인사업을 더욱 강화할 것""이라며 ""이를 통해 시장점유율을 확대하고 수익성도 확보해..."
2925,2021-03-22,"주요 유통채널, 주총서 미래 신사업 지도 펼친다",롯데하이마트는 지난 19일 열린 주총에서 ‘전기자동차충전사업’을 사업목적에 추가하는 안건을 의결했다. 롯데하이마트는 △전자제품 렌탈 및 유지관리 서비스업 △인터넷 정보 중개·매개 서비스업...
2926,2021-03-22,[역세권 상권분석] 베드타운 일산? 대화역 상권은 달라요!,대화역 주변은 대화동 먹자골목·롯데하이마트·고양 하나로마트·킨텍스·현대백화점·홈플러스·원마운트·아쿠아플라넷일산 등이 있다. 고양생태공원·성저공원·대화공원·장촌공원 등 크고 작은 공원이 10여개...
2927,2021-03-22,"김혁표 위니아딤채 대표이사, ‘어린이 교통안전 챌린지’ 캠페인 동참",이상호 11번가 대표이사와 성명기 성남산업단지관리공단 이사장을 지목했습니다. 김혁표 위니아딤채 대표이사가 황영근 롯데하이마트 대표이사의 지목을 받아 '어린이 교통안전 챌린지'에 동참했습니다. 사진ㅣ위니아딤채
2928,2021-03-22,"노지훈 커피머신 예가클래식, 하이마트 봄맞이 기획전서 할인 행사",생활 가전 전문 브랜드 오스너가 롯데 하이마트 온라인 쇼핑몰에서 진행하는 '소형 주방가전 봄 기획전'에 참여한다. 본 행사에서 노지훈 커피머신으로 알려진 '예가클래식' 반자동 커피머신을 특별한 혜택으로 만나볼...
2929,2021-03-23,"롯데하이마트 온라인쇼핑몰, ‘데이터 랩’ 할인 행사 진행","구매 만족도, 상품 클릭 수, 장바구니 추가 건수 등을 분석해 인기상품 한데 모아 ‘데이터 랩’ 행사 진행 최대 12만원 카드 청구할인, 5만원 캐시백, 엘포인트(L.POINT) 7천점 등 최대 27% 할인 혜택 제공 롯데하이마트..."
2930,2021-03-23,"롯데하이마트온라인쇼핑몰, 인기상품 할인 행사 진행","롯데하이마트가 이달 31일까지 롯데하이마트온라인쇼핑몰에서 인기상품을 한데 모아 '데이터 랩(DATA LAB)' 할인 행사(사진)를 연다고 23일 밝혔다. 행사 상품은 이달 들어 11일까지 온라인 선물하기 건수, 2시간 퀵배송..."
