,date,title,contents,label,sentiment, ,Unnamed: 6
2764,2021-02-26,"GS그룹 각 계열사로 친환경 경영 확대... ""ESG경영은 필수""",GS리테일은 지난해 말 '투명 페트병 분리 배출' 캠페인을 시작하여 친환경 경영에도 힘을 실었다. 또한 친환경 배달 플랫폼 '우딜'을 시범 도입해 운영 중이다. 우딜은 '우리동네 착한 친환경 배달'을 지향하며 실버...,1,1.0,,
2765,2021-02-26,"FACT, 유통사·소비자단체와 업무협약","농업기술실용화재단은 지난달 24일 저탄소 인증 농산물의 소비활성화를 위해 유통사(현대홈쇼핑, 현대그린푸드), 소비자단체(서울YWCA)와 업무협약을 체결했다. 농업기술실용화재단(FACT, 이사장 박철웅)은 지난달 24일...",1,1.0,523.0,
2766,2021-02-26,"스타트업과 손잡는 편의점...""점주님들 힘내세요""",GS25를 운영하는 GS리테일도 올해 2분기 중 당근마켓에서 오프라인 점포 일자리 정보를 제공한다. 당근마켓 월간 이용자수(MAU)는 지난 1월 기준 1400만명이다. 이처럼 기존 유저들을 대상으로 동네 주민에게 홍보가 가능하기...,2,1.0,,
2767,2021-02-26,"LG 5개 상장 계열사, 여성 사외이사 선임…LG전자·LG하우시스·지투알·㈜LG...","㈜LG와 LG유플러스는 ESG 및 오픈이노베이션 분야 전문가를 여성 사외이사 후보로 추천하는 안건 등을 향후 이사회를 열어 승인하고 공시할 예정이다, LG그룹은 내년에 LG화학, LG생활건강, LG디스플레이, LG이노텍 등...",3,1.0,,
2768,2021-02-26,LG 상장사 5곳 '여성 사외이사' 선임...유리천장 깬다,"LG그룹은 2022년?LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상의 나머지 상장사도 여성 사외이사를 선임할 계획이라고 밝혔다. LG그룹 관계자는 ""다양한 분야에서 뛰어난 역량을 지닌 여성 전문가들의...",3,1.0,,
2769,2021-02-26,LG 5개사 여성 사외이사 선임키로,"내년에는 LG화학 LG생활건강 LG디스플레이 LG이노텍 등 자산 2조원 이상 LG 상장사들이 여성 사외이사를 선임할 계획이다. LG 관계자는 ""역량을 지닌 여성 전문가들의 이사회 참여를 확대해 이사회 다양성과 투명성을...",3,1.0,,
2770,2021-02-26,"""女 사외이사 모셔라""… 재계에 부는 '여풍(女風)'","내년에는 LG화학과 LG생활건강, LG디스플레이, LG이노텍 등 다른 자산 2조원 이상 상장사들이 여성 사외이사 선임을 완료한다. 현대차그룹 주요 상장 계열사들도 올해 주총에서 사상 처음으로 여성 사외이사를 선임할...",3,1.0,,
2771,2021-03-01,"엘지유니참,?코로나19 의료진에?여성용품?5만4000장?기부",사진제공=LG생활건강 ?엘지유니참은?코로나19?확산?방지?방역활동을?하고?있는?여성의료진에게?여성용품?5만4000장을?기부했다고 1일 밝혔다. 엘지유니참은?팬티형?생리대?'쏘피(SOFY)?안심숙면팬티'를...,2,1.0,,
2772,2021-03-01,"엘지유니참, 코로나19 여성의료진에 여성용품 5만4000장 기부","통해 미혼모, 저소득층 청소녀 등에 매년 생리대를 지원하고 있다. 쏘피는 지난해에도 사회취약계층 청소년에게 생리대 67만여장을 기부했다. 엘지유니참 코로나19 여성의료진에 여성용품 기부 (사진=LG생활건강)",2,1.0,,
2773,2021-03-01,"[창간특집]환경경영에 나선 기업들, ""지구 온난화를 막아라""",ESG행복경제연구소가 50대(시총기준) 기업을 대상으로 한 평가에서 환경(E)분야 최상위 S등급을 받은 기업은 5개 기업(삼성SDI·LG생활건강·삼성물산·LG전자·SK하이닉스)이다. 이어 A+등급은 신한지주가 유일하다....,1,1.0,,
2774,2021-03-01,"GS25·건국대, '패션 마스크' 공모전 연다…""대상작 5월 편의점서 판매""",GS리테일은 오는 2일부터 건국대학교 의상디자인학과와 함께 '상품 디자인 기획 개발 공모전'을 진행한다고 1일 밝혔다. 우승작은 오는 5월 전국 편의점에서 만나볼 수 있다. 공모전 주제는 '차별화 패션 마스크 개발...,2,1.0,,
2775,2021-03-01,"GS리테일, 건국대와 ‘패션마스크 개발 공모전’ 진행",GS리테일이 건국대 의상디자인학과와 함께 ‘차별화 패션 마스크 개발’을 주제로 상품 디자인 기획 개발 공모전을 진행한다고 1일 밝혔다. 코로나19로 캠퍼스 생활이 어려워진 대학생들에게 새로운 동기를 부여하고...,2,1.0,,
2776,2021-03-02,이마트·SSG닷컴 삼겹살 등 최대 50％ 할인,"신세계포인트 회원의 경우 농림축산식품부와 함께하는 '농할갑시다' 추가 20％ 할인혜택을 적용 받을 수 있다. 이 경우최종 할인률은 50％가 되며, 판매가는 970원이다. 이와 함께 브랜드돈육을 포함한 각종 축산물도...",2,1.0,,
2777,2021-03-02,"국정원·한국인삼공사·현대모비스 등, 3월 신입·인턴 인재 모집","취업정보사이트 캐치의 2일 채용 공고에 따르면 국가정보원, 한국인삼공사, 현대모비스, 롯데홈쇼핑, 한국산업은행에서 신입/인턴사원 인재를 모집하고 있다. 국가정보원은 '2021년도 채용연계형 인턴사원'을...",2,1.0,525.0,
2778,2021-03-02,"온라인쇼핑몰, 불공정행위 가장 많아","아울러 T-커머스(SK스토아, K쇼핑, 신세계TV쇼핑, 쇼핑엔티, W쇼핑), TV홈쇼핑(GS홈쇼핑, 현대홈쇼핑, CJ오쇼핑, 롯데홈쇼핑, 홈앤쇼핑)에서도 타 업태에 비해?불공정행위 경험이 높은 것으로 나타났다. 온라인쇼핑몰과...",2,0.0,524.0,
2779,2021-03-02,"GS리테일, ESG추진위원회 출범… ESG는 지속 가능 경영의 열쇠",GS리테일이 2일 역삼동 본사에서 열린 경영회의에서 ESG추진위원회를 조직하고 지속 가능한 경영을 실천하는 한편 지역 사회 공헌자로서의 역할을 더욱 확대하기 위한 목표를 수립했다. ESG추진위원회는 친환경(E)...,3,1.0,,
2780,2021-03-02,"GS리테일, ESG추진위원회 출범…허연수 부회장이 위원장 맡아",GS리테일이 ESG추진위원회를 출범해 경영 전반의 중점 추진 사항으로 ESG활동을 강화한다. GS리테일은 2일 역삼동 본사에서 열린 경영회의에서 ESG추진위원회를 조직하고 지속 가능한 경영을 실천하는 한편 지역 사회...,3,1.0,,
2781,2021-03-02,"GS리테일, ESG추진위원회 출범",GS리테일이 ESG추진위원회를 출범해 경영 전반의 중점 추진 사항으로 ESG활동을 강화한다. GS리테일은 2일 역삼동 본사에서 열린 경영회의에서 ESG추진위원회를 조직하고 지속 가능한 경영을 실천하는 한편 지역 사회...,3,1.0,,
2782,2021-03-02,[브리핑] 에몬스가구·GS리테일·CU,"◇GS리테일, ESG추진위원회 출범…위원장에 허연수 대표 GS리테일은 2일 역삼동 본사에서 열린 경영회의에서 ESG추진위원회를 조직했다고 밝혔다. ESG추진위원회는 친환경(E), 사회공헌(S), 지배구조(G)개선과 관련한...",3,1.0,,
2783,2021-03-02,GS리테일 'ESG추진위' 출범…위원장에 허연수 부회장,GS리테일이 ESG(환경·사회공헌·지배구조) 활동을 강화한다. GS리테일은 2일 역삼동 본사에서 열린 경영회의에서 'ESG추진위원회'를 조직하고 지속 가능한 경영을 실천하고 지역 사회 공헌자로서의 역할을 더욱...,3,1.0,,
2784,2021-03-02,과감한 쇄신 작업 나선 롯데 신동빈호(號),"또 롯데하이마트도 창사 20년 만에 직원 80여 명을 대상으로 희망퇴직 신청을 받았다. 이에 위기감을 느낀 민주노총 전국서비스산업노동조합연맹 산하 롯데마트지부, 롯데면세점노조, 롯데백화점지회...",2,0.0,,
2785,2021-03-02,"“지속경영 가능성의 열쇠는 ESG” GS리테일, ESG추진위원회 출범",뷰어스 심영범 기­자 GS리테일이 ESG추진위원회를 출범해 경영 전반의 중점 추진 사항으로 ESG활동을 강화한다. GS리테일은 2일 역삼동 본사에서 열린 경영회의에서 ESG추진위원회를 조직하고 지속 가능한 경영을...,3,1.0,,
2786,2021-03-02,"GS리테일, 'ESG 추진위' 출범 … ""A등급 목표""","GS리테일은 2일, 역삼동 본사에서 열린 경영회의에서 'ESG추진위원회'를 조직하고, 지속 가능한 경영을 실천하는 한편, 지역 사회 공헌자로서의 역할을 더욱 확대하기 위한 목표를 수립했다. ESG추진위는 친환경(E)...",3,1.0,,
2787,2021-03-02,"허연수 GS리테일대표, ESG 위원장도 맡는다","GS리테일이 최근 기업 경영에서 강조되고 있는 환경·책임·투명경영(ESG) 추진을 위해 위원회를 출범했다. 위원회는 친환경(E), 책임(S), 투명경영(G) 개선과 관련된 업무를 진행하는 기존 조직단위를 총괄하는...",3,1.0,,
2788,2021-03-03,"[오늘Who] 현대백화점그룹 지배구조는 됐다, 정지선 이제는 친환경",현대백화점그룹 계열사인 현대홈쇼핑은 아이스팩 재활용 캠페인을 진행해 7만 명의 고객을 대상으로 124만 개의 아이스팩을 수거해 신선식품 배송에 활용하기도 했다. 현대홈쇼핑은 아이스팩 재활용 활동을...,1,1.0,528.0,
2789,2021-03-03,"먹거리도 '탄소중립'... ""저탄소 인증 농산물 활성화해야""","농업기술실용화재단(이사장 박철웅, 이하 재단)은 24일 저탄소 인증 농산물의 소비활성화를 위하여 유통사(현대홈쇼핑, 현대그린푸드), 소비자단체(서울YWCA)와 업무협약(MOU)을 체결했다고 밝혔다. 협약식에는 재단 박철웅...",1,1.0,527.0,
2790,2021-03-03,"[단독] 현대·NS홈쇼핑, '땔감용 숯'을 장담그기 숙성 첨가물로 팔았다","알고보니 땔감용 황토찜질방서 참숯백탄 납품 받아 판매하기도 농수산 전문 NS홈쇼핑, 가장 먼저 제일 많이 판매 현대홈쇼핑, 과거 판매내역 삭제-예정방송 취소 기타 홈쇼핑, 취재 들어가자 부랴부랴 방송 중단 [시장경제...",2,0.0,526.0,
2791,2021-03-03," 롯데하이마트, 올해 2번째 'mom편한 하이드림(Hi Dream)' 진행",롯데하이마트가 3월 한 달간 'mom편한 하이드림(Hi-Dream)'을 진행한다고 밝혔다. 'mom편한 하이드림(Hi-Dream)'은 엄마와 아이의 꿈을 이루는데 보탬이 되는 가전제품을 지원하는 릴레이 프로젝트다. 올해 두 번째...,2,1.0,,
2792,2021-03-03,"롯데하이마트, ‘엄마와 아이의 꿈 응원’...가전제품 지원한다",뷰어스 심영범 기­자 롯데하이마트가 3월 한 달간 가전제품 지원 릴레이 프로젝트 ‘맘(mom)편한 하이드림’을 진행한다. 맘 편한 하이드림은 2018년에 시작해 이번으로 13회차를 맞았다. 3월 한 달간 롯데 CSV...,2,1.0,,
2793,2021-03-03,"롯데하이마트, 엄마와 아이 꿈 위한 Mom편한 하이드림 진행",롯데하이마트가 3월 한 달간 ‘mom편한 하이드림(Hi-Dream)’을 진행한다. ‘mom편한 하이드림(Hi-Dream)’은 엄마와 아이의 꿈을 이루는데 보탬이 되는 가전제품을 지원하는 릴레이 프로젝트다. 올 들어 두 번째 진행으로...,2,1.0,,
2794,2021-03-03,"[오늘의 전자 단신] 롯데하이마트, '맘 편한 하이드림' 진행 外","◆롯데하이마트, '맘 편한 하이드림' 진행 롯데하이마트가 3월 한 달간 '맘(mom)편한 하이드림(Hi-Dream)'을 진행한다. 이 행사는 엄마와 아이의 꿈을 이루는데 보탬이 되는 가전제품을 지원하는 릴레이...",2,1.0,,
2795,2021-03-03,"[nw 프리즘] ""코로나 호재로 질주하는 홈쇼핑업계""…실적개선 힘입어 '라방' ...",특히 GS홈쇼핑은 GS리테일과 합병에 따른 시너지 강화가 올해 호실적을 견인할 핵심축이 될 것으로 보인다. 올해 7월 GS리테일은 GS홈쇼핑을 흡수합병해 GS통합유통법인을 출범을 앞두고 있다. GS 측은 시너지 확대를 위한...,2,1.0,,
2796,2021-03-03,"창녕군, 아동학대 예방·대응 체계 돋보인다","또한 지난 2월 16일 창녕경찰서·GS리테일과 아동보호체계 강화를 위한 업무협약(MOU)을 체결했고, 창녕군·창녕경찰서·경남아동보호전문기관·창녕교육지원청·창녕군청소년 상담센터 등 5개 기관으로 구성 된...",2,1.0,,
2797,2021-03-03,"창녕군, 아동학대 예방·대응 체계 강화","또한 창녕경찰서·GS리테일과 아동보호체계 강화를 위한 업무협약(MOU)을 체결했고, 창녕군·창녕경찰서·경남아동보호전문기관·창녕교육지원청·창녕군청소년 상담센터 등 5개 기관으로 구성된 정보연계협의체인...",2,1.0,,
2798,2021-03-03,"롯데하이마트, 3월 ‘mom편한 하이드림(Hi-Dream)’ 진행",▲ (사진제공=롯데하이마트) 롯데하이마트가 3월 한 달간 ‘mom편한 하이드림(Hi-Dream)’을 진행한다. ‘mom편한 하이드림(Hi-Dream)’은 엄마와 아이의 꿈을 이루는데 보탬이 되는 가전제품을 지원하는 릴레이 프로젝트다....,2,1.0,,
2799,2021-03-04,"(주)LG·LG유플러스, 여성 사외이사 선임···""ESG 등 분야 강화""","내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상 LG 상장사들이 여성 사외이사를 선임할 계획이다. LG 관계자는 ""다양한 분야에서 뛰어난 역량을 지닌 여성 전문가들의 이사회 참여를 확대해...",3,1.0,,
2800,2021-03-04,㈜LG·LG유플러스도 여성 사외이사 선임,"LG전자, LG유플러스, LG하우시스, 지투알 등 5개사가 여성 사외이사를 선임하게 됐다. 내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상 LG그룹 상장사들이 여성 사외이사를 선임할 계획이다.",3,1.0,,
2801,2021-03-04,"㈜LG·LG유플러스, 여성 사외이사 선임","이로써 LG는 올해 ㈜LG, LG전자, LG유플러스, LG하우시스, 지투알 등 5개사가 여성 사외이사를 선임하게 되며, 내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상 LG 상장사들이 여성 사외이사를...",3,1.0,,
2802,2021-03-04,"신세계, 제주소주 사업 접는다",신세계그룹이 제주소주 사업을 접는다. 신세계그룹은 4일 “제주소주 사업을 철수하기로 했다”고 밝혔다. 이로써 신세계그룹이 2016년 189억원을 들여 인수한 제주소주는 5년 만에 문을 닫게 됐다. 제주소주는 한때...,3,0.0,,
2803,2021-03-04,"LG·LG유플러스, 여성 사외이사 선임","이로써 LG는 올해 ㈜LG, LG전자, LG유플러스, LG하우시스, 지투알 등 5개사가 여성 사외이사를 선임하게 되며, 내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상 LG 상장사들이 여성 사외이사를...",3,1.0,,
2804,2021-03-04,"LG·LG유플러스 등 LG그룹 5개 상장사, 여성 사외이사 선임(종합)","내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상 LG 상장사들이 여성 사외이사를 선임할 계획이다. LG 관계자는 “다양한 분야에서 뛰어난 역량을 지닌 여성 전문가들의 이사회 참여를 확대해...",3,1.0,,
2805,2021-03-04,"㈜LG·LGU+, 주총서 여성 사외이사 선임…ESG경영 강화","내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 다른 자산 2조원 이상 LG 상장사들이 여성 사외이사를 선임할 예정이다. LG 관계자는 “다양한 분야에서 뛰어난 역량을 지닌 여성 전문가들의 이사회 참여를...",3,1.0,,
2806,2021-03-04,"신세계, 제주소주 생산 중단...인수 5년만에 '사업 철수' 결정",신세계엘앤비가 특허청에 제출한 새 맥주 '렛츠 프레시 투데이' 로고 모습 신세계그룹이 지난 2016년 인수한 제주소주를 정리한다. 정용진 부회장이 주도한 소주사업을 인수 5년 만에 접는 것이다. 4일 신세계와 업계...,3,0.0,,
2807,2021-03-04,"롯데하이마트, 제주도에 체험형매장 '메가스토어' 8호점 열어",롯데하이마트가 제주도에 메가스토어 매장을 낸다. 롯데하이마트는 메가스토어 신제주점을 5일 연다고 4일 밝혔다. 롯데하이마트 메가스토어 신제주점 3층 이슈 주방특화존. 메가스토어는 롯데하이마트의 오프라인...,2,0.0,,
2808,2021-03-04,"롯데하이마트, 체험형 매장 ‘메가스토어 신제주점’ 오픈",뷰어스 심영범 기­자 롯데하이마트가 오는 5일 제주도에 ‘메가스토어 신제주점’을 오픈한다고 4일 밝혔다. 메가스토어 신제주점은 올해 첫번째 메가스토어로 지난해에 이은 8호점이다. 제주시와 서귀포시를 동서로...,2,0.0,,
2809,2021-03-04,"롯데하이마트, 올 들어 첫 메가스토어 '신제주점' 오픈",롯데하이마트 신제주점 4층에 위치한 삼성전자 프리미엄 브랜드관 전경 ⓒ 롯데하이마트 롯데하이마트는 오는 5일 올 들어 처음으로 메가스토어 '신제주점'을 오픈한다고 4일 밝혔다. 메가스토어 신제주점은 제주시와...,2,0.0,,
2810,2021-03-04,"롯데하이마트, 제주에 올해 첫 ‘메가스토어’ 오픈",롯데하이마트는 제주도에 ‘메가스토어 신제주점’을 오픈한다고 4일 밝혔다. 1950㎡(약 590평)의 4층 규모의 메가스토어 신제주점은 제주시와 서귀포시를 동서로 연결하는 노형동 상권에 위치해 접근성이 좋다. 1층과...,2,0.0,,
2811,2021-03-04,맥 못 추는 롯데 온·오프라인 유통…신동빈의 선택은?,"롯데푸드, 롯데아사히주류, 롯데GRS, 롯데하이마트 등도 희망퇴직을 진행 중이거나 마무리했다. 대부분 유통 계열사다. 롯데 한 계열사 직원은 “롯데 자부심이었던 유통이 업계에서 밀리면서 내부 분위기가 좋지...",2,,,
2812,2021-03-04,"롯데하이마트, 메가스토어 신제주점 오픈","롯데하이마트(대표 황영근)가 5일, 제주도에 '메가스토어 신제주점'을 오픈한다. 올해 첫 번째 메가스토어로 지난해에 이은 8호점이다. '메가스토어 신제주점'은 1,950㎡(약 590평)의 4층 규모다. 국내외 주방/생활가전부터...",2,0.0,,
2813,2021-03-04,"롯데하이마트, 메가스토어 8호점 '신제주점' 오픈",포쓰저널 조혜승 [포쓰저널=] 롯데하이마트는 5일 제주시 노형동에 ‘메가스토어 신제주점’을 오픈한다고 4일 밝혔다. 이는 올해 첫 번째 메가스토어이자 8호점이다. 매장은 1950㎡(약 590평) 면적에 4층 규모다. 1층과...,2,0.0,,
2814,2021-03-04,"적자 못버텼다...이마트, 결국 '제주소주' 사업 접는다","4일 신세계그룹과 업계 등에 따르면 이마트 자회사 제주소주는 전날 임직원 설명회를 열고 사업을 접기로 최종 결정했다. 제주소주는 이날 공장 생산도 중단했다. 신세계그룹 관계자는 ""제주소주가 공장 생산을...",3,0.0,,
2815,2021-03-04,㈜LG·LG유플러스도 주총서 여성 사외이사 선임,"내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상 LG 상장상들이 여성 사외이사를 선임할 계획이다. LG 관계자는 “다양한 분야에서 뛰어난 역량을 지닌 여성 전문가들의 이사회 참여를 확대해...",3,1.0,,
2816,2021-03-04,"신세계, 제주소주 인수 5년만에 사업 철수","신세계그룹이 5년전 야심차게 추진했던 소주 사업을 접는다. 4일 업계에 따르면 신세계 그룹은 전일 제주소주 공장 가동을 중단하고, 임직원을 대상으로 사업 철수와 고용 문제 등과 관련한 설명회를 진행했다....",3,0.0,,
2817,2021-03-04,"LGㆍLG유플러스, 여성 사외이사 선임","이로써 LG는 올해 LG, LG전자, LG유플러스, LG하우시스, 지투알 등 5개사가 여성 사외이사를 선임하게 되며, 내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상 LG 상장사들이 여성 사외이사를 선임할...",3,1.0,,
2818,2021-03-05,"GS25, 우리밀·보리 100톤 활용하는 ‘상생 스낵’ 출시",GS리테일이 운영하는 편의점 GS25는 연간 100여톤의 국산 우리밀과 국내산 보리를 활용하는 상생 스낵 2종을 출시했다고 5일 밝혔다. 이 제품은 신종 코로나바이러스 감염증(코로나19)으로 인한 경기 침체와 소비 감소...,2,1.0,,
2819,2021-03-05,[유통톡톡] 선 넘은 유통가 콜라보... 콜라보의 정지선은??,사진은 GS리테일이 최근 창립 50주년을 기념해 문구기업 모나미와 손잡고 내놓은 '유어스모나미매직스파클링' 레드와 블랙 2종. (GS리테일 제공)/그린포스트코리아 식음료 업계에서는 최근 동종업계뿐만 아니라 패션·뷰티...,2,0.0,,
2820,2021-03-05,저탄소 인증 농산물 소비 활성화 협약,"박철웅?이사장은?최근?홍성일?현대홈쇼핑?상무,?이학명?현대그린푸드?상무,?이유림?서울YWCA?회장?등이?참석한?가운데?‘저탄소?인증?농산물?산지?생방송’과?관련된?업무협약을?맺었다.?저탄소?농축산물...",1,1.0,529.0,
2821,2021-03-05,"GS25, '상생 스낵' 공개…""우리밀과 보리 100톤 활용""",GS리테일이 우리밀과 보리 100톤을 이용해 GS25를 통해 단독으로 판매하는 상생 스낵으로 출시한 '맥콜 보리건빵'과 '우리밀 참크래커' (사진=GS리테일) GS25가 우리 농산물을 활용한 상생 스낵을 통해 농가 소득증대에...,2,1.0,,
2822,2021-03-05,"GS25, 우리밀과 보리 100톤 활용하는 '상생 스낵' 출시","GS리테일 GS25가 연간 100여톤의 국산 우리밀과 국내산 보리를 활용하는 상생 스낵 2종을 지난 4일 출시했다. 이번 상생 스낵은 코로나19로 인한 경기침체와 소비감소, 저가 수입산 곡물로 어려움을 겪는 우리 농가를...",2,1.0,,
2823,2021-03-05,"GS25, 우리밀과 보리 100톤 활용하는 '상생 스낵' 출시","GS리테일이 운영하는 편의점 GS25는 연간 100여톤의 국산 우리밀과 국내산 보리를 활용하는 상생 스낵 2종을 이달 4일 출시했습니다. 이번 상생 스낵은 코로나19로 인한 경기침체와 소비감소, 저가 수입산 곡물로...",2,1.0,,
2824,2021-03-05,"GS25, 우리밀과 보리 100톤 활용 ‘상생 스낵’ 출시","GS리테일이 운영하는 편의점 GS25는 연간 100여톤의 국산 우리밀과 국내산 보리를 활용하는 상생 스낵 2종을 출시했다고 5일 밝혔다. 이번 상생 스낵은 코로나19로 인한 경기침체와 소비감소, 저가 수입산 곡물로...",2,1.0,,
2825,2021-03-05,"GS25, 우리밀·보리 활용한 '상생 스낵' 출시",GS리테일 제공 ?GS25가 우리 농산물을 활용한 상생 스낵을 통해 농가 소득증대에 앞장선다. 5일 GS리테일에 따르면 이들이 운영하는?편의점 GS25는 연간 100여톤의 국산 우리밀과 국내산 보리를 활용하는 상생 스낵 2종을...,2,1.0,,
2826,2021-03-05,유통부터 금융까지' 건설업 영역 확대 가속화.. 경쟁력 제고 도모,롯데건설은 공공지원 민간임대주택 주거 서비스 활성화를 위해 롯데하이마트와 '가전제품 공동구매 업무협약(MOU)'을 체결했다. 앞서 롯데건설 공공지원 민간임대주택 입주민은 온·오프라인의 '토탈 생활서비스'를 통해...,2,1.0,,
2827,2021-03-05,‘제주소주’ 사업 철회…지역 경제 파장은?,"대기업 신세계 이마트가 '푸른밤' 소주를 생산·판매하는 자회사 제주소주의 사업 철수를 결정했습니다.... '제주소주'를 인수했던 신세계 이마트가 사업 철수를 결정했기 때문입니다. 2016년 12월, 제주소주를 전격 인수한...",2,0.0,,
2828,2021-03-08,현대홈쇼핑 “아카시아 꿀 사은품으로 드려요”,"현대홈쇼핑, 벌꿀 흉작과 코로나19 장기화로 어려움 겪는 영월농협 아카시아 꿀 17톤 매입 현대홈쇼핑이 지난해 벌꿀 흉작과 코로나19 장기화로 어려움을 겪고 있는 강원도 영월지역 양봉 농가 돕기에 나섰다. 판로가...",2,1.0,531.0,
2829,2021-03-08,"[오늘의 유통 단신] 세븐일레븐, 3월 한 달간 세븐모닝세트 50% 할인 행사 外","◆ 현대홈쇼핑, 코로나19 장기화로 어려움 겪는 영월농협 아카시아 꿀 17톤 매입 현대홈쇼핑은 영월농협으로부터 아카시아 꿀 17톤을 매입해 이달 말까지 TV홈쇼핑과 T커머스 채널(현대홈쇼핑플러스샵) 구매 고객에게...",2,1.0,530.0,
2830,2021-03-08,"""코로나에 3%룰 적용까지""…'슈퍼 주총데이' 관전 포인트는?","내년에는 LG화학, LG생활건강, LG디스플레이, LG이노텍 등 자산 2조원 이상 LG 상장사들이 여성 사외이사를 선임할 계획이다. SK㈜도 2015년 통합 지주사 설립 이후 처음으로 여성 사외이사를 선임한다. 한화그룹의 모회사인...",3,1.0,,
2831,2021-03-08,"대구신세계百, 봄 맞이 '바람개비 정원'","대구신세계백화점은 봄을 맞아 1층과 5층 매장, 9층 쥬라지 옥상공원에 '바람개비 정원'을 조성했다. 핑크·화이트·그린·옐로우톤의 바람개비가 바람을 타고 돌며 봄 분위기를 전하는 모습을 연출했다. 대구신세계백화점...",2,,,
2832,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금 1억 전달",현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다. 현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 ‘중소 협력사 장학금 전달식’을 진행했다고 밝혔다. 이날 전달식에는 임대규...,2,1.0,533.0,
2833,2021-03-09,"롯데하이마트 단구점, 초대형 프리미엄 매장인 메가스토어로 새롭게 오픈","롯데하이마트는 오는 3월 26일 금요일, 원주시 단구동에 위치한 하이마트 단구점을 초대형 프리미엄 매장인 메가스토어로 새롭게 오픈한다고 밝혔다. 강원도에 오픈하는 메가스토어 단구점은 강원도 1호점이며, 전국...",2,0.0,,
2834,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금 1억 전달",30여 개 중소 협력사 임직원 초등학생~대학생 자녀 1명당 100만원 지급 현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다. 현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 ‘중소...,2,1.0,540.0,
2835,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀에 장학금 1억원 전달",현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 진행했다. 출처=현대홈쇼핑 ?현대홈쇼핑은 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다고 9일 밝혔다....,2,1.0,539.0,
2836,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀에 장학금 전달","현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 ‘중소 협력사 장학금 전달식’을 진행했다고 밝혔다. 이날 전달식에는 임대규 현대홈쇼핑 사장과 김진석 휴럼 대표, 고은석 플리츠미 대표 등이 참석했다....",2,1.0,538.0,
2837,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀에게 장학금 1억 전달",임대규 현대홈쇼핑 사장(사진 가운데)이 고은석 플리츠미 대표(왼쪽) 김진석 휴럼 대표(오른쪽) . (사진=현대홈쇼핑) ?현대홈쇼핑은 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다고 9일 밝혔다....,2,1.0,537.0,
2838,2021-03-09,롯데하이마트 ‘메가스토어 신제주점’ 오픈,"롯데하이마트가 최근 제주 노형동에 프리미엄 체험형 매장인 ‘메가스토어 신제주점’을 열었다. 면적 1950㎡ 4층 규모다. 1, 2층은 시즌 이슈 상품 및 디지털가전 전문관으로, 3, 4층은 주방·생활 이슈 가전과 프리미엄...",2,0.0,,
2839,2021-03-09,"현대홈쇼핑, 협력사 임직원 자녀에 장학금 1억원 전달",현대홈쇼핑(057050)이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다. 현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 진행했다고 밝혔다. 이날 전달식에는 임대규...,2,1.0,534.0,
2840,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금 1억 전달",현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억 원을 전달합니다. 현대홈쇼핑은 오늘(9일) 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 진행했다고 밝혔습니다. 이날 전달식에는...,2,1.0,532.0,
