 ,date,title,contents,label,sentiment,Unnamed: 6
500,2021-01-21,"현대홈쇼핑-코트라, 중소기업 제품 호주 판로 개척 지원 나선다","▲ ?현대홈쇼핑 현대홈쇼핑이 국내 중소기업의 호주 시장 진출과 판로 개척 돕기에 나선다. 현대홈쇼핑은 코트라(대한무역투자진흥공사, KOTRA)와 손잡고 국내 중소기업 제품을 대상으로 ‘호주 판로 개척 지원...",2,1,
501,2021-01-21,"현대홈쇼핑, 중소기업 제품 호주 판로 개척 지원 나선다",현대홈쇼핑이 호주에서 운영중인 현지 홈쇼핑 채널 '오픈샵' 쇼호스트가 중소기업 제품을 소개하고 있는 모습. /사진=현대홈쇼핑 제공 현대홈쇼핑은 코트라(KOTRA)와 손잡고 국내 중소기업 제품을 대상으로 '호주 판로...,2,1,
502,2021-02-01,유통가에 제로 웨이스트 바람 분다,"또 2019년 현대백화점그룹의 현대홈쇼핑은 ‘아이스팩 재활용 캠페인’을 통해 유통업계 최초로 대통령 표창을 받기도 했다. 한 유통업계 관계자는 ""한 회사가 선제적으로 시작해 좋은 결과를 얻을 경우 업계 전반으로...",1,1,
503,2021-02-01,기업의 사회적 책임 '비전 2030'에 담은 정지선 현대백화점그룹 회장,"이와 함께 현대홈쇼핑은 국내 지수 '1위 그룹', 현대그린푸드·한섬·현대리바트는 국내 지수 '최우수 그룹'에 각각 선정됐다. 이에 대해 현대백화점그룹 관계자는 ""여성과 아동을 대상으로 한 사회공헌사업과 친환경...",3,1,
504,2021-02-03,"홈쇼핑업계, 생방송 진행자 잇단 '실언'에 몸살","현대홈쇼핑과 홈앤쇼핑도 지난해 화장품 판매 방송에서 여성의 주름 관리와 외모 치장의 중요성을 강조하며 왜곡된 성 인식을 드러내 행정지도를 받았으며, CJ오쇼핑플러스는 샴쌍둥이를 희화화해 권고 처분을 받았다....",2,0,
505,2021-02-04,"""코로나 함께 이겨내야""…유통가 설 앞두고 납품대금 '조기 지급'",현대백화점그룹은 현대백화점·현대홈쇼핑·현대그린푸드 등 12개 계열사와 거래하는 중소 협력사의 결제대금 3064억원을 당초 지급일보다 최대 7일 앞당긴 오는 8일 지급한다. 이번에 혜택을 받게 되는 중소...,2,1,
506,2021-02-09,"재계에 부는 '전자투표제' 바람…LG그룹, 13개 全 상장사 도입",현대백화점그룹은 지난해 주총부터 코로나19 확산 방지를 위해 현대백화점·현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대HCN·에버다임 등 상장 계열사 7곳에 전자투표를 도입했다. CJ 역시 CJ ENM·CJ프레시웨이...,3,1,
507,2021-02-16,UN SDGs 협회 국내 최초 ICMA(국제자본시장협회) ESG 채권원칙 국제 옵서버 승...,"현대그린푸드, 현대홈쇼핑, 한섬, 현대리바트, 에버다임, CJ올리브영, CJ대한통운 등이 이 인증을 받았으며, 제74차 유엔 총회의장은 민간부문의 GRP 시작을 격려했다. 협회는 이달 중 회원사들을 대상으로 UN SDGs...",1,1,
508,2021-02-16,"UN SDGs 협회, ICMA(국제자본시장협회) ESG채권원칙 국제 옵서버로 지정","국내에서는 KT, SK하이닉스, 현대백화점, 현대그린푸드, 현대홈쇼핑, 한섬, 현대리바트, 에버다임, CJ올리브영, CJ대한통운 등이 이 인증을 받았으며, 제74차 유엔 총회의장은 민간기업의 GRP 시작을 격려한 바 있다.",1,1,
509,2021-02-16,"UN SDGs 협회, 국내 85조원 ESG채권 평가·검증하는 ICMA 옵서버로 지정","국내에서는 KT, SK하이닉스, 현대백화점, 현대그린푸드, 현대홈쇼핑, 한섬, 현대리바트, 에버다임, CJ올리브영, CJ대한통운 등이 이 인증을 받았으며, 제74차 유엔 총회의장은 민간부문의 GRP 시작을 격려했다.",1,1,
510,2021-02-17,"UN SDGs 협회, ESG채권 지속가능성 등 검증한다","해양오염, 기후변화 대응을 위한 친환경 인증제도다. 지난해 국내에서는 KT, SK하이닉스, 현대백화점, 현대그린푸드, 현대홈쇼핑, 한섬, 현대리바트, 에버다임, CJ올리브영, CJ대한통운 등이 이 인증을 받은 바 있다.",1,1,
511,2021-02-23,[제품으로 읽는 환경 ⑦] 녹지도 않고 타지도 않는 아이스팩...어떻게 처리할...,"지난 2019년 현대홈쇼핑, 서울특별시 상인연합회, 소비자시민모임과 함께 2019년 아이스팩 재사용을 위한 자발적 협약을 체결하고 시범사업을 추진한 바 있다. 그 결과, 재사용 수요는 충분하나 높은 재사용 비용과 아이스팩...",1,1,
512,2021-02-24,"현대홈쇼핑·그린푸드, 저탄소 인증 농산물 판로 지원","홍성일 현대홈쇼핑 H몰사업부장(왼쪽에서 두번째)과 이학명 현대그린푸드 식재사업부장(왼쪽에서 세번째), 박철웅 농업기술실용화재단 이사장(왼쪽에서 첫번째), 이유림 서울YWCA 회장(왼쪽에서 네번째)이 협약을 맺고...",1,1,
513,2021-02-24,"현대홈쇼핑·현대그린푸드, '저탄소 인증 농산물' 판로 지원","뉴스토마토 = 심수진 기자 | 24일 오전 서울시 강동구 현대홈쇼핑 본사에서 (왼쪽부터)박철웅 농업기술실용화재단 이사장, 홍성일 현대홈쇼핑 H몰사업부장, 이학명 현대그린푸드 식재사업부장, 이유림 서울YWCA 회장이...",1,1,
514,2021-02-24,"현대홈쇼핑·현대그린푸드, 저탄소 인증 농산물 판로 지원 나선다",현대홈쇼핑과 현대그린푸드가 24일 농업기술실용화재단·서울YWCA와 '저탄소 인증 농산물 소비 활성화를 위한 업무 협약(MOU)'을 체결했다고 밝혔다. '저탄소 인증'은 농림축산식품부에서 운영하고 농업기술실용화재단이...,1,1,
515,2021-02-24,"서울YWCA, 기후변화대응 위한 소비문화 이끈다","기후변화대응 캠페인-저탄소 인증 농산물 '산지 라이브 방송' MOU (사진=서울YWCA) 서울YWCA(회장 이유림)는 2월 24일 농업기술실용화재단, 현대홈쇼핑, 현대그린푸드와 함께 &lt;기후변화대응 캠페인-저탄소 인증 농산물 산지...",1,1,
516,2021-02-24,"서울YWCA, 저탄소 인증 농산물 소비 활성화 이끈다...산지 라이브 방송 협력","서울YWCA는 24일 농업기술실용화재단, 현대홈쇼핑, 현대그린푸드와 함께 ‘기후변화대응 캠페인-저탄소 인증 농산물 산지 라이브 방송’ 업무협약을 체결했다고 밝혔다. 이 협약은 저탄소 인증 농산물 활성화를 위해...",1,1,
517,2021-02-24,"현대홈쇼핑·현대그린푸드, 저탄소 인증 농산물 판로 지원","농업기술실용화재단ㆍ서울YWCA와 ‘저탄소 인증 농산물 소비 활성화 MOU’ 체결 현대홈쇼핑, 3월부터 ‘저탄소 인증 농산물 생산 농가’서 ‘라방’ 진행 … 현대그린푸드는 상품화 및 유통 전담 현대홈쇼핑과...",1,1,
518,2021-02-24,"현대홈쇼핑·현대그린푸드, 저탄소 인증 농산물 판로 지원",현대홈쇼핑과 현대그린푸드는 24일 농업기술실용화재단ㆍ서울YWCA와 '저탄소 인증 농산물 소비 활성화를 위한 업무 협약(MOU)'을 체결했다. '저탄소 인증'은 농림축산식품부에서 운영하고 농업기술실용화재단이 인증하는...,1,1,
519,2021-02-24,"현대홈쇼핑·현대그린푸드, 저탄소 인증 농산물 판로 확대 지원",포쓰저널 조혜승 [포쓰저널=] 현대홈쇼핑과 현대그린푸드는 농업기술실용화재단·서울YWCA와 ‘저탄소 인증 농산물 소비 활성화를 위한 업무 협약(MOU)’을 체결했다고 24일 밝혔다. ‘저탄소 인증’은 농림축산식품부에서...,1,1,
520,2021-02-25,"현대홈쇼핑·현대그린푸드 ""저탄소 인증 농산물 판로 지원""",농업기술실용화재단ㆍ서울YWCA와 ‘저탄소 인증 농산물 소비 활성화 MOU’ 체결 현대홈쇼핑과 현대그린푸드가 지난 24일 농업기술실용화재단·서울YWCA와 ‘저탄소 인증 농산물 소비 활성화를 위한 업무 협약(MOU)’을...,1,1,
521,2021-02-25,현대백화점 '형제경영' 한번 더…정교선 부회장 이사 재선임,"정 회장은 현대홈쇼핑이 가지고 있던 현대A&amp;I 지분을 매입했고, 정 부회장은 현대쇼핑이 보유한 현대그린푸드 지분 7.8%를 매입했다. 현대백화점그룹은 형제경영이 본격화한?지난 2009년 이후 그룹 전체 매출이 3배...",3,,
522,2021-02-25,현대백화점 '형제경영' 한번 더…정교선 부회장 이사 재선임,"정 회장은 현대홈쇼핑이 가지고 있던 현대A&amp;I 지분을 매입했고, 정 부회장은 현대쇼핑이 보유한 현대그린푸드 지분 7.8%를 매입했다. 현대백화점그룹은 형제경영이 본격화한?지난 2009년 이후 그룹 전체 매출이 3배...",3,,
523,2021-02-26,"FACT, 유통사·소비자단체와 업무협약","농업기술실용화재단은 지난달 24일 저탄소 인증 농산물의 소비활성화를 위해 유통사(현대홈쇼핑, 현대그린푸드), 소비자단체(서울YWCA)와 업무협약을 체결했다. 농업기술실용화재단(FACT, 이사장 박철웅)은 지난달 24일...",1,1,
524,2021-03-02,"온라인쇼핑몰, 불공정행위 가장 많아","아울러 T-커머스(SK스토아, K쇼핑, 신세계TV쇼핑, 쇼핑엔티, W쇼핑), TV홈쇼핑(GS홈쇼핑, 현대홈쇼핑, CJ오쇼핑, 롯데홈쇼핑, 홈앤쇼핑)에서도 타 업태에 비해?불공정행위 경험이 높은 것으로 나타났다. 온라인쇼핑몰과...",2,0,
525,2021-03-02,"국정원·한국인삼공사·현대모비스 등, 3월 신입·인턴 인재 모집","취업정보사이트 캐치의 2일 채용 공고에 따르면 국가정보원, 한국인삼공사, 현대모비스, 롯데홈쇼핑, 한국산업은행에서 신입/인턴사원 인재를 모집하고 있다. 국가정보원은 '2021년도 채용연계형 인턴사원'을...",2,1,
526,2021-03-03,"[단독] 현대·NS홈쇼핑, '땔감용 숯'을 장담그기 숙성 첨가물로 팔았다","알고보니 땔감용 황토찜질방서 참숯백탄 납품 받아 판매하기도 농수산 전문 NS홈쇼핑, 가장 먼저 제일 많이 판매 현대홈쇼핑, 과거 판매내역 삭제-예정방송 취소 기타 홈쇼핑, 취재 들어가자 부랴부랴 방송 중단 [시장경제...",2,0,
527,2021-03-03,"먹거리도 '탄소중립'... ""저탄소 인증 농산물 활성화해야""","농업기술실용화재단(이사장 박철웅, 이하 재단)은 24일 저탄소 인증 농산물의 소비활성화를 위하여 유통사(현대홈쇼핑, 현대그린푸드), 소비자단체(서울YWCA)와 업무협약(MOU)을 체결했다고 밝혔다. 협약식에는 재단 박철웅...",1,1,
528,2021-03-03,"[오늘Who] 현대백화점그룹 지배구조는 됐다, 정지선 이제는 친환경",현대백화점그룹 계열사인 현대홈쇼핑은 아이스팩 재활용 캠페인을 진행해 7만 명의 고객을 대상으로 124만 개의 아이스팩을 수거해 신선식품 배송에 활용하기도 했다. 현대홈쇼핑은 아이스팩 재활용 활동을...,1,1,
529,2021-03-05,저탄소 인증 농산물 소비 활성화 협약,"박철웅?이사장은?최근?홍성일?현대홈쇼핑?상무,?이학명?현대그린푸드?상무,?이유림?서울YWCA?회장?등이?참석한?가운데?‘저탄소?인증?농산물?산지?생방송’과?관련된?업무협약을?맺었다.?저탄소?농축산물...",1,1,
530,2021-03-08,"[오늘의 유통 단신] 세븐일레븐, 3월 한 달간 세븐모닝세트 50% 할인 행사 外","◆ 현대홈쇼핑, 코로나19 장기화로 어려움 겪는 영월농협 아카시아 꿀 17톤 매입 현대홈쇼핑은 영월농협으로부터 아카시아 꿀 17톤을 매입해 이달 말까지 TV홈쇼핑과 T커머스 채널(현대홈쇼핑플러스샵) 구매 고객에게...",2,1,
531,2021-03-08,현대홈쇼핑 “아카시아 꿀 사은품으로 드려요”,"현대홈쇼핑, 벌꿀 흉작과 코로나19 장기화로 어려움 겪는 영월농협 아카시아 꿀 17톤 매입 현대홈쇼핑이 지난해 벌꿀 흉작과 코로나19 장기화로 어려움을 겪고 있는 강원도 영월지역 양봉 농가 돕기에 나섰다. 판로가...",2,1,
532,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금 1억 전달",현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억 원을 전달합니다. 현대홈쇼핑은 오늘(9일) 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 진행했다고 밝혔습니다. 이날 전달식에는...,2,1,
533,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금 1억 전달",현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다. 현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 ‘중소 협력사 장학금 전달식’을 진행했다고 밝혔다. 이날 전달식에는 임대규...,2,1,
534,2021-03-09,"현대홈쇼핑, 협력사 임직원 자녀에 장학금 1억원 전달",현대홈쇼핑(057050)이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다. 현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 진행했다고 밝혔다. 이날 전달식에는 임대규...,2,1,
535,2021-03-09,"현대홈쇼핑, '중소 협력사 장학금 전달식' 개최","임대규 현대홈쇼핑 사장(사진 가운데)이 9일 서울시 강동구 현대홈쇼핑 사옥에서 고은석 플리츠미 대표(사진 왼쪽), 김진석 휴럼 대표(사진 오른쪽)등과 중소 협력사 장학금 전달식을 마치고, 기념사진을 촬영하고 있다....",2,1,
536,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금 1억 전달",현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다. 9일 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 진행했다고 밝혔다. 이날 전달식에는 임대규 현대홈쇼핑 사장과...,2,1,
537,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀에게 장학금 1억 전달",임대규 현대홈쇼핑 사장(사진 가운데)이 고은석 플리츠미 대표(왼쪽) 김진석 휴럼 대표(오른쪽) . (사진=현대홈쇼핑) ?현대홈쇼핑은 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다고 9일 밝혔다....,2,1,
538,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀에 장학금 전달","현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 ‘중소 협력사 장학금 전달식’을 진행했다고 밝혔다. 이날 전달식에는 임대규 현대홈쇼핑 사장과 김진석 휴럼 대표, 고은석 플리츠미 대표 등이 참석했다....",2,1,
539,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀에 장학금 1억원 전달",현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 진행했다. 출처=현대홈쇼핑 ?현대홈쇼핑은 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다고 9일 밝혔다....,2,1,
540,2021-03-09,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금 1억 전달",30여 개 중소 협력사 임직원 초등학생~대학생 자녀 1명당 100만원 지급 현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다. 현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 ‘중소...,2,1,
541,2021-03-09,"현대홈쇼핑, 中企 협력사 자녀에 장학금 1억",현대홈쇼핑이 중소기업 협력사 임직원 자녀에게 장학금 1억원을 지원하기로 했다. 현대홈쇼핑은 9일 서울 천호동 본사에서 ‘중소 협력사 장학금 전달식’을 열었다. 전달식에는 임대규 현대홈쇼핑 사장(가운데)과...,2,1,
542,2021-03-10,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금 1억 전달",현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게 장학금 1억원을 전달한다. 현대홈쇼핑은 9일 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 진행했다고 밝혔다. 이날 전달식에는 임대규...,2,1,
543,2021-03-10,"현대홈쇼핑, 협력사 자녀에 장학금","현대홈쇼핑은 지난 9일 서울 강동구 천호동 사옥에서 중소 협력사 임직원 자녀 100명에게 장학금 1억 원을 전달했다. 임대규(가운데) 현대홈쇼핑 사장이 고은석(왼쪽) 플리츠미 대표, 김진석 휴럼 대표와 장학금 전달식을...",2,1,
544,2021-03-10,"[경제 브리핑] 현대홈쇼핑, 협력사 자녀에 장학금 1억",현대홈쇼핑이 9일 임대규 사장 등이 참석한 가운데 ‘중소 협력사 장학금 전달식’을 갖고 협력사 30여 곳의 임직원 자녀 100명에게 장학금 1억원을 전달했다. 현대홈쇼핑은 이번 전달식을 시작으로 매년 행사를 이어갈...,2,1,
545,2021-03-10,"현대홈쇼핑, 중소 협력사 임직원 자녀 100명에게 장학금","현대홈쇼핑이 9일 서울시 강동구 현대홈쇼핑 사옥에서 '중소 협력사 장학금 전달식'을 했습니다. 이날 전달식에는 임대규 현대홈쇼핑 사장과 김진석 휴럼 대표, 고은석 플리츠미 대표 등이 참석했습니다. 현대홈쇼핑은...",2,1,
546,2021-03-10,"유통업계 '농촌상생' 바람…""농가돕고, 이미지 챙기고""","현대홈쇼핑은 강원도 영월지역 양봉 농가를 돕고 있다. 판로가 줄어든 아카시아 꿀을 대량 매입해 고객 사은품으로 제공하기로 한 것이다. 회사 관계자는 ""지난해 냉해와 폭우로 꿀 생산량이 평년 대비 10% 수준으로...",2,1,
547,2021-03-10,"현대홈쇼핑, 중소협력사 임직원 자녀에 장학금 1억 전달",30여 개 중소 협력사 임직원 초등학생~대학생 자녀 1명당 100만원 지급 매년 정기적으로 지원 … “앞으로도 협력사에 실질적으로 도움될 수 있는 방안 마련할 것” 현대홈쇼핑이 중소기업 협력사 임직원 자녀 100명에게...,2,1,
548,2021-03-11,[유통÷나누기 세상＋더하기] KT&G?롯데홈쇼핑?스타벅스 등 유통업계 사회공...,"티몬은 소상공인 상생을 위해 영세 소상공인의 상품을 판매하는 기획전을 마련했고, 현대홈쇼핑은 중소 협럭사 자녀 100명에게 장학금 1억원을 전달했다. ■ KT&amp;G, 인도네시아에 ‘KT&amp;G 인니 직업훈련센터’ 신설…기술...",2,1,
549,2021-03-12,"현대홈쇼핑, 한국문화재재단과 '전통문화 상품 판로 확대 협약' 체결",서울시 중구 한국의 집에서 임대규 현대홈쇼핑 사장(오른쪽)이 협약식을 마치고 기념사진을 촬영하고 있다./사진= 현대홈쇼핑 제공 ?현대홈쇼핑이 한국문화재재단과 '전통문화 상품 판로 확대를 위한 업무 협약(MOU)'를...,2,1,
550,2021-03-12,"""전통문화 가치 알린다""... 현대홈쇼핑, 한국문화재재단과 MOU",무형문화재 공예품·전통문화 상품 판로 확대 [시장경제=이준영 기자] 임대규 현대홈쇼핑 사장(사진 오른쪽)이 협약식을 마치고 기념사진을 촬영하고 있다. 사진= 현대홈쇼핑 현대홈쇼핑이 12일 한국문화재재단과...,2,1,
551,2021-03-12,"현대홈쇼핑-한국문화재재단, '전통문화 상품 판로 확대 협약' 체결",뉴스토마토 = 심수진 기자 | 12일 오전 서울시 중구 한국의 집에서 임대규 현대홈쇼핑 사장(오른쪽)이 협약식을 마치고 기념사진을 촬영하고 있다. 사진/현대홈쇼핑 ?현대홈쇼핑은 12일 한국문화재재단과 '전통문화 상품...,2,1,
552,2021-03-12,"현대홈쇼핑, 한국문화재재단과 '전통문화 상품 판로 확대 협약' 체결",현대H몰 통해 무형문화재 공예품 및 전통문화 상품 판로 확대 지원 현대홈쇼핑이 전통문화 상품의 판로 확대를 지원한다. 12일 현대홈쇼핑은 한국문화재재단과 '전통문화 상품 판로 확대를 위한 업무 협약(MOU)'을...,2,1,
553,2021-03-12,"현대홈쇼핑, 한국문화재재단과 '전통문화 상품 판로 확대 협약' 체결",현대H몰 무형문화재 공예품 및 전통문화 상품 판로 확대 지원…월 1회 전통문화 상품 '라방' 진행 현대홈쇼핑은 12일 한국문화재재단과 '전통문화 상품 판로 확대를 위한 업무 협약(MOU)'를 체결했다고 밝혔다. 서울 중구에...,2,1,
554,2021-03-15,"[유통가 연봉] 정교선 부회장, 현대홈쇼핑서 지난해 13억2000만원 수령",신임 임대규 대표 6억6400만원 강찬석 전 대표 42억7300만원 수령 ?정교선 현대백화점그룹 부회장이 지난해 현대홈쇼핑에서?13억2000만원의 보수를 수령했다. 강찬석 현대홈쇼핑 전 대표이사와 임대규 현 대표는...,3,,
555,2021-03-15,[뉴스락 특별기획 ? 2021 미리보는 유통업계 주총] 코로나發 '언택트' 주총 ...,"다만 정교선 현대백화점 그룹 부회장의 사내이사 선임과 관련해선, 정교선 부회장이 현대홈쇼핑, 현대그린푸드에도 사내이사로 등재돼 있어 여러 계열사?이사를 겸직할 경우 일감몰아주기 수혜 등 이해상충의 문제가...",3,,
556,2021-03-16,"현대홈쇼핑, '저탄소 인증 대저토마토' 산지 라이브 방송 진행",오는 17일 현대H몰 '쇼핑라이브'서 진행 … 부산 농가에서 생중계 ‘저탄소 인증 농산물 소비 활성화 MOU’ 일환 … 매달 '산지 라이브 방송' 선보일 계획 현대홈쇼핑은 오는 17일 현대H몰 모바일앱 내 라이브 커머스 코너인...,1,1,
557,2021-03-16,"현대홈쇼핑, '저탄소 인증' 대저토마토 산지 라이브 방송 선보인다",17일 현대H몰 '쇼핑라이브'서 진행 '친환경 농산물 소비 활성화 MOU' 일환 현대홈쇼핑은 '쇼핑라이브'를 통해 '저탄소 인증'을 받은 대저토마토 판매 방송을 진행한다고 16일 밝혔다. 17일 방송에서는 부산 강서구 대저동에...,1,1,
558,2021-03-16,"현대홈쇼핑, '저탄소 인증 대저토마토' 라방 진행",출처=현대홈쇼핑 ?현대홈쇼핑은 오는 17일 현대H몰 모바일앱 내 라이브 커머스 코너 '쇼핑라이브'를 통해 '저탄소 인증'을 받은 대저토마토 판매 방송을 진행한다고 16일 밝혔다. 이날 방송에서는 부산 강서구 대저동에...,1,1,
559,2021-03-16,"현대홈쇼핑, '저탄소 인증 대저토마토' 산지 라이브 방송 진행",현대홈쇼핑은 오는 17일 현대H몰 모바일앱 내 라이브 커머스 코너인 '쇼핑라이브'를 통해 '저탄소 인증'을 받은 대저토마토 판매 방송을 진행한다고 16일 밝혔다. 이날 방송에서는 부산 강서구 대저동에 위치한...,1,1,
560,2021-03-16,"[Daily Pick 유통] 더플레이스, 온더고, 오뚜기, 쿡킷, 현대홈쇼핑 外","현대홈쇼핑 저탄소 대저토마토. 사진=현대홈쇼핑 ◆현대홈쇼핑, 라이브 커머스로 '저탄소 인증 대저토마토' 판매 현대홈쇼핑은 이 현대H몰 모바일앱 내 라이브 커머스 코너 '쇼핑라이브'에서 '저탄소 인증 대저토마토'를...",1,1,
561,2021-03-16,"현대홈쇼핑, 17일 '쇼핑라이브'...저탄소 인증 대저토마토 판매",현대홈쇼핑이 현대H몰 모바일앱 내 라이브 커머스 코너 '쇼핑라이브'를 통해 '저탄소 인증'을 받은 대저토마토 판매 방송을 진행한다. 오는 17일 방송에서는 부산 강서구 대저동에 위치한 '용현토마토농장'에서 생산한...,1,1,
562,2021-03-16,"현대홈쇼핑, '저탄소 인증 대저토마토' 산지 라이브 방송 선보인다",현대홈쇼핑이 오는 17일 현대H몰 모바일앱 내 라이브 커머스 코너인 '쇼핑라이브'를 통해 '저탄소 인증'을 받은 대저토마토 판매 방송을 진행한다고 16일 밝혔다. 이날 방송에서는 부산 강서구 대저동에 위치한...,1,1,
563,2021-03-17,"현대홈쇼핑, 강동구 코로나 방역 의료진에 1억원 전달",현대홈쇼핑은 서울시 강동구 지역 코로나19 방역 의료진을 위한 지원금 1억원을 서울 사회복지공동모금회에 기탁했다. 출처=현대홈쇼핑 ?현대홈쇼핑은 서울시 강동구 지역 코로나19 방역 의료진을 위한 지원금 1억원을...,2,1,
564,2021-03-17,"강동성심병원-현대홈쇼핑, '의료진 힐링박스' 전달식 개최","왼쪽부터 강동성심병원 이주헌 원장, 현대홈쇼핑 임대규 대표이사 강동성심병원은 17일 현대홈쇼핑과?'지역사회 의료진 힐링박스' 전달식을 개최했다고?밝혔다. 이번 전달식은 코로나19 방역에 헌신하는 의료진에게...",2,1,
565,2021-03-17,[브리핑] 이베이코리아·GS샵·현대홈쇼핑·홈앤쇼핑,"◇현대홈쇼핑, 서울시 강동구 지역 코로나 방역 의료진에 1억 지원 현대홈쇼핑은 17일 서울시 강동구 지역 코로나19 방역 의료진을 위한 지원금 1억원을 서울 사회복지공동모금회에 기탁했다고 밝혔다. 이번에 전달한...",2,1,
566,2021-03-17,"현대홈쇼핑, 강동구 코로나 방역 의료진에 1억 지원","17일 오전, 서울시 강동구 현대홈쇼핑 사옥에서 임대규 현대홈쇼핑 사장(사진 가운데)과 이주헌 강동성심병원 병원장(왼쪽), 김진곤 서울 사회복지공동모금회 사무처장이 전달식을 마치고 기념사진을 촬영하고 있다. [사진...",2,1,
567,2021-03-17,"현대홈쇼핑, 서울 강동구 코로나19 방역 의료진 위해 1억원 지원",현대홈쇼핑이 서울 강동구 코로나19 방역 의료진을 위한 지원금 1억원을 서울 사회복지공동모금회에 기탁했다.(사진=현대홈쇼핑 제공) ?현대홈쇼핑이 코로나19 방역 의료진을 위해 1억원을 지원한다. 현대홈쇼핑은 17일...,2,1,
568,2021-03-17,"현대홈쇼핑, 서울시 강동구 코로나 방역 의료진에 1억원 지원","뉴스토마토 = 심수진 기자 | 이주헌 강동성심병원 병원장, 임대규 현대홈쇼핑 사장, 김진곤 서울 사회복지공동모금회 사무처장이 전달식을 마치고 기념사진을 촬영하고 있다. 사진/현대홈쇼핑 현대홈쇼핑은 서울시 강동구...",2,1,
569,2021-03-18,유통업계 고용 양극화…'전통 강자'들 지난해 직원 5500명 줄었다,"분석대상은 롯데(롯데쇼핑, 롯데하이마트)와 신세계(신세계, 이마트), 현대(현대백화점, 현대홈쇼핑), GS(GS리테일, GS홈쇼핑), BGF리테일, 호텔신라 10곳이다. 현대백화점은 지난해 프리미엄 아울렛 두 곳과 지난달...",2,,
570,2021-03-18,"현대홈쇼핑, 서울시 강동구 지역 코로나 방역 의료진에 1억 지원",서울 사회복지공동모금회에 성금 기탁… 코로나 방역 의료진에게 필요 물품 지원 예정 코로나19 방역을 위해 힘쓰고 있는 의료진에게 조금이나마 활력과 위로가 되길 기원” 현대홈쇼핑은 17일 서울시 강동구 지역...,2,1,
571,2021-03-18,[유통가 소식(18일)] 에몬스가구?홈플러스?락앤락?오드리선?텐바이텐?마...,"◇ 오드리선, 현대홈쇼핑서 친환경 생리대 특가에 판매 여성용품 브랜드 오드리선은 오는 19일 대표 제품 ‘TCF 더블코어 생리대’를 현대홈쇼핑 단독으로 특가 판매한다. 오드리선은 현대홈쇼핑에서 TCF 더블코어...",1,1,
572,2021-03-18,"오드리선, 친환경 'TCF 더블코어 생리대' 현대홈쇼핑 단독 특가 방송 진행","이러한 친환경 오드리선 생리대를 현대홈쇼핑을 통해 '베이직'과 '패밀리' 두 가지로 선보인다. ?먼저, 베이직은 오드리선 TCF 더블코어 생리대 중형 7팩과 대형 5팩, 라이너 2팩의 총 14팩으로, 약 5개월간 사용할 수...",1,1,
573,2021-03-18,"[시경Today-유통] 오드리선, 친환경 생리대 현대홈쇼핑 특가 방송 진행 外","사진=오드리선 오드리선, 친환경 생리대 현대홈쇼핑 특가 방송 진행 친환경 소비재 전문 회사 제이케이인스퍼레이션의 여성용품 브랜드 오드리선 간판 제품 'TCF 더블코어 생리대'를 19일 현대 홈쇼핑을 통해 특가...",1,1,
574,2021-03-18,"오드리선, 친환경 생리대 현대홈쇼핑 단독 특가 방송 진행","이러한 친환경 오드리선 생리대를 현대홈쇼핑을 통해 '베이직·패밀리' 두 가지로 선보인다. 먼저 베이직은 오드리선 TCF 더블코어 생리대 중형 7팩과 대형 5팩, 라이너 2팩의 총 14팩으로 약 5개월간 사용할 수 있는...",1,1,
