date,title,contents,label
2020-11-26,"LG그룹, 신구 조화 속 안정 속 젊은 혁신 택했다","최연소 임원은 지혜경 LG생활건강 중국디지털사업부문장 상무(1983년생)로 37세다. 1980년대생 신임 임원은 지난해에 이어 3명이 선임됐다. 또 인공지능(AI), 빅데이터, 클라우드 업무에서 성과를 낸 인재들이 대거...",3
2020-11-26,"LG, 계열사 CEO 대부분 유임…40대·여성 임원 확대",하현회 LG유플러스 부회장이 용퇴한 가운데 권영수((주)LG)·신학철(LG화학)·차석용(LG생활건강) 등 나머지 3명의 부회장은 자리를 지켰다. 배터리 사업을 이끌 신규 법인 LG에너지솔루션 대표에는 김종현 LG화학...,3
2020-11-26,'안정 속 혁신' 강조한 LG의 2021년 임원인사 핵심 키워드는?,"최연소 임원은 LG생활건강 중국디지털사업부문장 지혜경 상무(1983년생, 37세, 여성)이며, 지난해에 이어 올해도 1980년대생 신임 임원을 총 3명 발탁했다. 미래준비의 기반인 AI, 빅데이터, 클라우드 등 LG가 가속화하고...",3
2020-11-26,LG생활건강 2021 임원인사… ‘후’ 주역 이형석 부사장 승진,"LG생활건강이 2021년 정기 임원인사를 단행했다. LG생활건강은 26일 이사회를 열고 부사장 승진 1명, 전무 승진 1명, 신규임원 선임 5명 등을 포함한 임원인사를 발표했다. 이형석 LG생활건강 신임 부사장 이번 인사에서는...",3
2020-11-26,LG 정기 임원인사 단행…신규 임원 124명 등 젊은 인재 대거 발탁,"최연소 임원은 LG생활건강 중국디지털사업부문장 지혜경 상무(1983년생, 37세, 여성)이며, 지난해에 이어 올해도 1980년대생 신임 임원은 총 3명 발탁했다. 미래준비의 기반인 AI, 빅데이터, 클라우드 등 LG가 가속화하고...",3
2020-11-26,"구광모 체제 3년차 LG '격변'…구본준 독립, LG화학은 분사","구광모 회장을 지근거리에서 보좌하는 최고위급 경영진인 부회장단 중 권영수 ㈜LG 대표이사 부회장, 차석용 LG생활건강 대표이사 부회장, 신학철 LG화학 대표이사 부회장이 유임됐고, 하현회 LG유플러스 부회장은...",0
2020-11-26,취임 3년차 구광모 회장 ‘안정 속 혁신’ 人事 택했다,"올해 최연소 임원은 LG생활건강 중국디지털사업본부장 지혜경 상무로 1983년생이다. AI(인공지능)와 빅데이터, 클라우드 등 LG그룹이 집중하고 있는 ‘디지털 트렌스포메이션’ 영역에서도 인재 발굴이 적극...",3
2020-11-26,[인사] 아산사회복지재단 外,이창엽◇LG생활건강◎승진△부사장 뷰티사업부장 이형석△전무 CHO 장기룡◎신규 임원 선임△중국디지털사업부문장 지혜경△색조연구소장 강연희△물류총괄 공병달△뷰티크리에이티브 부문장 유영복...,0
2020-11-26,"'안정 속 혁신' 택한 LG, 주요 계열사 CEO 유임하고 젊은 인재 대거 발탁","LG전자, LG화학, LG생활건강 등 LG의 2021년 임원인사가 단행됐다. 전문가들은?LG의 이번 인사를 '안정 속 혁신'이라고 평가했다. 올해 LG는 177명의 승진 인사와 함께 4명의 CEO 및 사업본부장급 최고경영진을 새로...",3
2020-11-27,"여행사 직원 ""일도 없고 돈도 없다""","4%) 줄었으며 이달 중순부터는 희망퇴직에 나서기도 했다. LG생활건강과 애경산업도 직원 수가 각각 76명(1.7%), 67명(7.2%) 감소했다. 호텔신라는 192명(7.4%), 신세계는 49명(1.8%) 감소했다.",0
2020-11-27,"한기평 ""LG 계열분리, 신용도에 영향 없다""","한기평은 27일 보고서에서 ""LG그룹의 핵심 계열사는 LG전자와 LG화학, LG디스플레이, LG생활건강, LG유플러스""라며 ""이번 분할대상 계열사는 기존 LG그룹의 핵심 계열사에 포함되지 않기 때문에 분할 추진이 LG그룹...",0
2020-11-27,반환점 돈 재계 인사···50대 발탁·女임원 약진·오너家 전면에,LG생활건강에서는 지난해에 이어 30대 여성 임원이 또 나왔다. 37세인 지혜경 중국디지털사업부문장이 상무로 승진했다. 김동관·구본혁 오너 3~4세 전면에 오너가 3~4세가 경영 전면에 등장하며 재계의 세대 교체...,3
2020-11-27,계열분리·미래인재 발탁…구광모 ‘뉴LG’ 완성,"부회장단에서는 하현회 LG유플러스 부회장을 제외하고 차석용 LG생활건강 부회장, 권영수 ㈜LG 부회장, 신학철 LG화학 부회장 등이 모두 자리를 지켰습니다.사장단에서도 주요 계열사 CEO가 대부분 유임됐습니다. 다음달...",0
2020-11-27,"LG상사 등 '분가'...한기평 ""LG 계열분리, 신용도에 영향 없다""","한기평은 27일 보고서에서 ""LG그룹의 핵심 계열사는 LG전자와 LG화학, LG디스플레이, LG생활건강, LG유플러스""라며 ""이번 분할대상 계열사는 기존 LG그룹의 핵심 계열사에 포함되지 않기 때문에 분할 추진이 LG그룹...",0
2020-11-27,"LG생활건강, 히말라야 핑크솔트 치약 ‘동아시아 혁신 신제품’ 선정","LG생활건강은 프리미엄 치약인 ‘히말라야 핑크솔트 담은 치약’이 ‘2020 동아시아 FMCG(일용소비재) 최고 혁신 신제품’으로 선정됐다고 27일 밝혔다. 프리미엄 원료와 감각적인 디자인, 차별화된 사용감으로 소비자의...",0
2020-11-27,[유통단신] LG생건·코오롱FnC·다이소·LF,"포쓰저널 김유준 ◆LG생활건강, 히말라야 핑크솔트 치약 '동아시아 혁신 신제품' 선정LG생활건강은 '히말라야 핑크솔트 담은 치약'이 2020 동아시아 FMCG(일용소비재) 최고 혁신 신제품으로 선정됐다고 27일 밝혔다....",0
2020-11-27,"LG생활건강 히말라야 핑크솔트 치약, 2020 혁신 신제품 선정","LG생활건강의 프리미엄 치약인 '히말라야 핑크솔트 담은 치약'이 프리미엄 원료와 감각적인 디자인, 차별화된 사용감에 대해 높은 평가를 받았다. 차석용 대표가 이끄는 LG생활건강은 '히말라야 핑크솔트 담은 치약'이...",0
2020-11-27,LG생활건강의 '히말라야 핑크솔트 치약'...'동아시아 혁신제품'에 선정,"사진=LG생활건강 제공 LG생활건강은?27일?"" '히말라야 핑크솔트 담은 치약'이?'2020?동아시아?FMCG(일용소비재)?최고 혁신 신제품'으로 선정됐다""고 밝혔다. LG생활건강에 따르면 이 혁신 신제품은 글로벌...",0
2020-11-27,[구광모號 '뉴LG' 전환 마무리] 구본준 독립·미래경영 준비..4세경영 시대 완...,"부회장단 중 용퇴를 결정한 하현회 LG유플러스 부회장을 제외, 권영수 LG 부회장, 차석용 LG생활건강 부회장, 신학철 LG화학 부회장 등 3명이 유임됐다. 이로써 부회장단은 3인 체제로 축소됐다. LG전자 권봉석...",0
2020-11-30,"위메프, 겨울 인기상품 최대 반값 할인 이벤트","시간대별?2개씩 총?36개 초특가 상품도?공개한다. 브랜드관에는 한샘,?아모레퍼시픽,?매일유업, LG생활건강 등?8개 인기 브랜드가 참여한다. [스포츠Q(큐) = 저작권자 ? 스포츠Q(큐) 무단전재 및 재배포 금지",0
2020-11-30,"LG, 생활가전 인버터 기술로 '녹색 마스터피스상' 수상",LG생활건강은 해양생태계 파괴 주범으로 알려진 미세 플라스틱을 자사 제품에 쓰지 않는다. 국내에는 생활화학제품 관련 미세 플라스틱 사용 규제가 마련돼 있지 않지만 화장품과 치약은 물론 섬유유연제에도 쓰지...,1
2020-11-30,'취임 3년차' 속도내는 구광모의 '뉴 LG'…부회장 3인방 체제 구축,"특히 구본무 회장의 타계로 구광모 회장이 갑작스럽게 회장 자리에 오르면서 권영수 ㈜LG 부회장, 조성진 LG전자 부회장, 하현회 LG유플러스 부회장, 한상범 LG디스플레이 부회장, 차석용 LG생활건강 부회장, 박진수...",0
2020-11-30,"LG그룹주 힘 못 써, LG LG하우시스 LG이노텍 하락 LG상사 올라","LG유플러스 주가는 1.65%(200원) 밀린 1만1950원에, LG생활건강 주가는 1.24%(1만9천 원) 하락한 151만4천 원에 장을 마쳤다. LG화학 주가는 1.23%(1만 원) 떨어진 80만 원에서 거래를 마감했다. [비즈니스포스트 ]",0
2020-11-30,"온라인 화장품 대격돌, 이제는 배송 경쟁시대","아모레퍼시픽·LG생활건강·애경산업·로레알그룹 등 국내외 화장품 대기업들도 네이버와 손을 맞잡고 있다. 화장품 업계 관계자들은 네이버 스토어의 강점으로 자사몰보다 높은 접근성, 네이버페이의 결제 편의성, 경쟁...",0
2020-11-30,"위메프, 겨울상품 최대 반값 할인행사","타임딜 행사를 오픈, 시간대별 2개씩 총 36개 초특가 타임딜 상품을 공개한다. 한편 브랜드관에는 한샘, 아모레퍼시픽, 매일유업, LG생활건강 등을 포함한 총 8개 인기 브랜드가 참여한다.",0
2020-11-30,"위메프, 겨울 인기상품 최대 반값 할인 이벤트","시간대별?2개씩 총?36개 초특가 상품도?공개한다. 브랜드관에는 한샘,?아모레퍼시픽,?매일유업, LG생활건강 등?8개 인기 브랜드가 참여한다. [스포츠Q(큐) = 저작권자 ? 스포츠Q(큐) 무단전재 및 재배포 금지",0
2020-11-30,"임원부터 대표까지...유통업계, 80년대 젊은 피로 코로나 이긴다",LG생활건강 지혜경 상무 / LG생활건강 제공 LG생활건강도 2021년 정기임원 인사에서 1983년생 지혜경(37) 상무를 신규 임원으로 올렸다. 올해 LG그룹 인사에서 가장 젊은 임원이다. 고려대 석사 출신인 지 상무는 지난 4년간...,3
2020-12-01,"LG에너지솔루션 공식 출범-김종현 사장 ""친환경 선도 기업"" 강조","김종현 대표는 '84년 LG생활건강에 입사해 LG그룹 회장실, LG화학 고무/특수수지사업부장, 소형전지사업부장, 자동차전지사업부장을 거쳐 '18년부터 전지사업본부장을 맡으며 배터리사업을 명실상부한 세계 1위 반열에...",0
2020-12-01,‘LG에너지솔루션’ 공식 출범...김종현 대표 선임,"김종현 대표는 1984년 LG생활건강에 입사해 LG그룹 회장실, LG화학 고무/특수수지사업부장, 소형전지사업부장, 자동차전지사업부장을 거쳐 2018년부터 전지사업본부장을 맡았다. 김 대표는 이날 출범사를 통해...",0
2020-12-01,"LG에너지솔루션, 공식 출범..초대 대표이사는 배터리 개발 이끈 김종현 사장","김종현 대표는 1984년 LG생활건강에 입사해 LG그룹 회장실, LG화학 고무/특수수지사업부장, 소형전지사업부장, 자동차전지사업부장을 거쳐 2018년부터 전지사업본부장을 맡으며 배터리사업을 명실상부한 세계 1위 반열에...",0
2020-12-01,LG에너지솔루션 공식 출범…2024년 매출 30조 목표,"김 대표는 1984년 LG생활건강에 입사해 LG그룹 회장실, LG화학 특수수지사업부장, 소형전지사업부장, 자동차용 전지사업부장을 거쳐 2018년부터 전지사업본부장을 맡으며 배터리 사업을 명실상부한 세계 1위 반열에 올린...",0
2020-12-01,LG에너지솔루션 김종현號 `닻 올랐다',"김종현 대표는 1984년 LG생활건강에 입사해 LG그룹 회장실, LG화학 고무·특수수지사업부장, 소형전지사업부장, 자동차전지사업부장을 거쳐 2018년부터 전지사업본부장을 맡으며 배터리사업을 명실상부한 세계 1위...",0
2020-12-01,자타공인 `배터리 神`… 글로벌 수주 일등공신,성남고등학교와 성균관대 경제학과를 거쳐 캐나다 맥길대 경영학과 석사 학위를 받은 김 사장은 1984년 LG생활건강에 입사해 1993년 LG그룹 근무를 거친 뒤 1999년 LG화학 소속으로 바뀌었다. 이후 2009년 소형전지사업부장...,0
2020-12-01,"LG화학 배터리 자회사 'LG에너지솔루션' 출범…""세계최고 기업 도약 목표""","한편?김 사장은 지난 1984년 LG생활건강에 입사한 이후 2009년 LG화학 소형전지사업부장(전무), 2013년 LG화학 자동차전지사업부장(부사장)을 역임했다. 특히 2018년 LG화학 전지사업본부장(사장)을 맡은 이후에는 배터리...",0
2020-12-01,배터리 회사 'LG에너지솔루션' 공식 출범,"김 대표는 1984년 LG생활건강에 입사해 LG그룹 회장실, LG화학 고무/특수수지사업부장, 소형전지사업부장, 자동차전지사업부장을 거쳐 2018년부터 전지사업본부장을 맡으며 배터리사업을 명실상부한 세계 1위 반열에...",0
2020-12-01,배터리 전문기업 'LG에너지솔루션' 출범...오는 2024년 매출 30조원 달성,"김종현 대표는 1984년 LG생활건강에 입사해 LG그룹 회장실, LG화학 고무/특수수지사업부장, 소형전지사업부장, 자동차전지사업부장을 거쳐 2018년부터 전지사업본부장을 맡으며 배터리사업을 명실상부한 세계 1위 반열에...",0
2020-12-01,LG에너지솔루션 출범… '배터리 선두 고수',"김종현 대표는 1984년 LG생활건강에 입사해 LG그룹 회장실, LG화학 고무·특수수지사업부장, 소형전지사업부장, 자동차전지사업부장을 지냈다. 2018년부터 전지사업본부장을 맡아 배터리 사업을 세계 1위에 올려놓았다. 김...",0
2020-12-02,"이베이코리아, 독거 어르신에 7500만 원치 겨울생필품 지원","2일 G마켓, 옥션을 운영하는 이베이코리아는 LG생활건강과 함께 쇼핑취약계층 500가정에 7500만 원 상당의 생필품을 전달했다고 밝혔다. 전달식은 신종 코로나바이러스 감염증(코로나19) 여파로 랜선으로 진행됐으며...",2
2020-12-02,"이베이코리아 스마일배송, 독거어르신에 겨울 생필품 전달",G마켓·옥션을 운영하는 이베이코리아의 익일배송 ‘스마일배송’이 쇼핑취약계층을 지원하는 ‘덕분에스마일’ 캠페인을 통해 LG생활건강과 함께 저소득 독거어르신 500가정에 총 7500만원 상당의 생필품을...,2
2020-12-02,"[ER리포트] 글로벌 영토 확장 걸림돌, 롯데칠성음료 1.5兆 빚",같은 기간 LG생활건강 음료부문이 실적 호조를 보인 것을 감안하면 올해 내내 초라한 성적표를 받는 셈이다. 하지만 롯데칠성음료는 해외사업 지분 투자를 지속하고 있다. 국내시장 성장 한계에 대한 돌파구를...,0
2020-12-02,[유통단신] 쿠팡·이베이·현대홈쇼핑·NS홈쇼핑,"◇이베이-LG생건, 독거어르신에 겨울생필품 전달 이베이코리아 익일배송 ‘스마일배송’이 쇼핑취약계층을 지원하는 ‘덕분에스마일’ 캠페인을 통해 LG생활건강과 함께 저소득 독거어르신 500가정에 총 7500만원...",2
2020-12-02,대기업 기부금 9% 감소…코로나19 경기침체 여파,이어 △LG생활건강 593억원 △SK하이닉스 569억원 △국민은행 560억원 △하나은행 499억원 △현대자동차 459억원 △GS칼텍스 329억원 △SK 254억원 △포스코 248억원 △부산은행 214억원 순으로 기부금 규모가 컸다....,2
2020-12-02,"대기업 기부금, 공기업 제외하니 작년보다 9% 줄였다.....""코로나에 기부문화...","기업별로는 LG생활건강의 기부금(593억 원)이 258억 원(77.3%) 증가해 가장 많이 늘었고, △국민은행(186억 원, 49.6%↑) △SK하이닉스(138억 원, 31.9%↑) △SK(117억 원, 85.5%↑) △쌍용양회공업(100억 원, 396.2%↑)이...",2
2020-12-02,"LG그룹주 상승 많아, LG화학 3%대 오르고 LG하우시스 1%대 밀려","LG생활건강 주가는 0.20%(3천 원) 오른 154만1천 원으로 장을 마쳤다. 다만 LG하우시스 주가는 1.78%(1300원) 내려 7만1800원에, LG전자 주가는 0.12%(100원) 하락해 8만5900원에 거래를 마감했다....",2
2020-12-02,[에너지경제신문 오프라인] 먼저 만나는 에너지경제신문 헤드라인 - 12월 3일,"출시삼성SDS LG생활건강 등 제1회 ESG Awards 수상한화큐셀, 업계 첫 태양광모듈 품질검사 인증 획득◇에너지환경 - 2전력도매가격 3개월만에 최고2020 기후변화대응 컨퍼런스탄소중립, 경제성장 위한 전략새만금청...",2
2020-12-02,"환경재단, AI 기반 기업 ESG 평가한 ‘제1회 ESG Awards’ 선정","환경재단을 이를 통해 삼성SDS(IT 부문), LG생활건강(제조 부문), 한독(바이오/헬스케어 부문), SK텔레콤(통신 부문)을 제1회 ESG Awards 수상 기업으로 선정했다. 향후에도 지속 가능한 사회를 만들기 위해 사업 기준이...",2
2020-12-02,"환경재단, ‘제1회 ESG Awards’ 수상 기업 발표",환경재단을 이를 통해 △삼성SDS(IT 부문) △LG생활건강(제조 부문) △한독(바이오/헬스케어 부문) ▷SK텔레콤(통신 부문)을 제1회 ESG Awards 수상 기업으로 선정했다. 최열 환경재단 이사장은 “기후 재난이 다양화...,2
2020-12-03,"‘멀티 섀도우 팔레트 증정’ LG생활건강, 오휘 얼티밋 커버 스틱 파운데이션...",뷰어스 이인애 기­자 inae@viewers.co.kr LG생활건강이 12월 연말 홀리데이 시즌을 맞이하며 ‘오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션’을 출시했다고 3일 밝혔다. 이번 홀리데이 에디션에는 오휘의 ‘얼티밋...,0
2020-12-03,[단독] 가습기살균제 기업들 “통합 배상 방향성 공감” 첫 공식 답변,"3일 경향신문 취재 결과, 16개 가습기살균제 피해자 단체 대표로 구성된 ‘대표단 협의체’는 지난 10월부터 한 달간 옥시·SK케미칼·애경·홈플러스·LG생활건강 등 8개 기업에 ‘통합 배상 합의안’에 대한 입장을 묻고...",2
2020-12-03,"LG생활건강, '오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션' 출시",ⓒ데일리포스트=이미지 제공 / LG생활건강 12월 연말 홀리데이 시즌을 맞이하며 LG생활건강에서 맞이하며 '오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션'을 출시했다. 이번 홀리데이 에디션에는 오휘의 '얼티밋 커버...,0
2020-12-03,"LG생활건강, '오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션' 출시",LG생활건강(대표: 차석용)이 12월 연말 홀리데이 시즌을 맞이하며 '오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션'을 출시했다고 3일 밝혔다. 이번 홀리데이 에디션에는 오휘의 '얼티밋 커버 스틱 파운데이션'과...,0
2020-12-03,"코카콜라, 업소용 제품 가격 인상…""할인율 조정일 뿐""","3일 코카콜라음료를 자회사로 둔 LG생활건강 관계자는 ""음식점에 코카콜라를 공급할 때 일정한 할인율을 적용하는데, 그 비율을 일부 조정했다""면서 “구체적인 할인율은 공개할 수 없다”고 말했다. 외식업...",0
2020-12-03,"[유통소식통] 할리스커피, 해리포터 콜라보 한정판 MD 4종 출시 外 LG생활건강...","◆LG생활건강, '오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션' 출시 LG생활건강이 '오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션'을 출시했다. 이번 홀리데이 에디션에는 오휘의 '얼티밋 커버 스틱...",0
2020-12-03,"LG생활건강, ‘오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션’ 출시",［메디컬투데이 김준수 기자］ LG생활건강이 12월 연말 홀리데이 시즌을 맞이하며 ‘오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션’을 출시했다고 3일 밝혔다. 이번 홀리데이 에디션에는 오휘의 ‘얼티밋 커버 스틱...,0
2020-12-03,[재계 인사 키워드 ③] 커지는 女 파워…여성임원 역할론 전방위 확대,"이 외에 구지영 LG전자 글로벌마케팅센터 MI담당 상무와 남주현 LG에너지솔루션 글로벌 HR혁신담당 상무, 지혜경 LG생활건강 중국디지털사업부문장 상무 등도 승진했다. 특히 지 상무는 1983년생으로, 이번 인사에서 가장...",3
2020-12-03,“전쟁 중에는 장수를 바꾸지 않는다…40∼50대 젊은 참모 대거 발탁”,"부회장단 중에서도 권영수 LG그룹 부회장, 신학철 LG화학 부회장, 차석용 LG생활건강 부회장 등 대부분이 자리를 지켰다. 다만 구본준 LG그룹 고문의 최측근인 하현회 LG유플러스 부회장만 ‘용퇴’를 결정했다. LG그룹...",0
2020-12-03,뷰티업계도 '젊은피' 대폭 수혈…MZ세대 공략,"김승환(51) 아모레퍼시픽 신임 대표이사, 이형석(53) LG생활건강 부사장, ?LG생활건강 중국디지털사업부문장을 맡은 지혜경(37) 상무. 사진=각 사 제공. 기업들의 정기 임원인사 단행이 한창인 가운데, K-뷰티의 양대산맥...",3
2020-12-04,[주간#신상태그] LG생활건강·GS샵·세븐일레븐·해비치 외,◆오휘 '얼티밋 커버 스틱 파운데이션 홀리데이 에디션' LG생활건강이 12월 연말 홀리데이 시즌을 맞이하며 '오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션'을 출시했다. 이번 홀리데이 에디션에는 오휘의 '얼티밋...,0
2020-12-04,"구광모 LG 대표의 DX 드라이브, 사내 교육도 디지털로 확 바꿨다","LG생활건강의 A선임은 '미래관심종자' 라는 채널을 구독 중이다. 전기차, 자율주행 등 미래 기술 관련 트렌드를 알려주는 콘텐츠가 업로드 된다. ""오늘도 유익한 정보가 되었다면 구독하기 꾸욱 눌러주세요!""라는 마치...",0
2020-12-04,"위기의 아모레퍼시픽, VIP 그린 등급 또 신설...고객마케팅 강화",LG생활건강의 멤버십의 경우 네이처컬렉션과 더페이스샵에서 상품을 구입하고 쌓은 포인트를 네이처컬렉션과 더페이스샵의 오프라인 매장·온라인몰에서만 사용할 수 있는 것과 차이가 난다. 네이처컬렉션에는...,0
2020-12-04,LG생활건강 오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션 출시,"LG생활건강이 12월 연말 홀리데이 시즌을 맞이하며 '오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션'을 출시했다. 이번 홀리데이 에디션에는 오휘의 '얼티밋 커버 스틱 파운데이션'과 아이섀도우, 블러셔, 하이라이터...",0
2020-12-04,[데스크 칼럼] 38세가 상무되고 46세가 사장되는 시대,상징적인 승진인사 두 건을 꼽아보자면 추형욱 SK(주) 투자1센터장의 사장 승진과 지혜경 LG생활건강 중국디지털사업부문장의 상무 승진이다. 추 사장은 임원승진을 한지 3년만에 SKE&amp;S CEO가 됐다. 그는 1974년생이며...,3
2020-12-04,"LG그룹주 혼조, LG이노텍 6%대 뛰고 LG하우시스 LG헬로비전 내려",LG유플러스 주가는 0.42%(50원) 내린 1만1850원으로 거래를 종료했다. LG생활건강 주가는 0.33%(5천 원) 낮아진 152만2천 원에 장을 마쳤다. LG화학 주가는 전날과 같은 84만6천 원을 유지했다. [비즈니스포스트 ],0
2020-12-04,4대 그룹 인사가 말하는 것은 무엇일까?,"하현회 LG유플러스 부회장은 용퇴를 선언했으나 차석용 LG생활건강 부회장을 비롯해 권영수 (주)LG 부회장, 신학철 LG화학 부회장은 모두 유임됐다. SK그룹도 큰 틀에서 경영진의 변화도 도드라지지 않으며 수시인사인...",0
2020-12-04,"국민은행, 은행권 내 기부금 가장 커…사회공헌서도 ‘리딩뱅크’ 위용",이에 국민은행은 500대 기업 중에서도 △한국전력공사 3004억5300만 원 △삼성전자 2393억7200만 원 △한국수력원자력 1546억200만 원 △LG생활건강 593억600만 원 △SK하이닉스 568억9500만 원 등에 이어 누적 기부금...,0
2020-12-04,[2020년 12월1주차] 이주의 코스메틱 신제품은?,"#오휘 LG생활건강 오휘는 연말 홀리데이 시즌을 맞아 ‘오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션’을 출시했다. 이번 홀리데이 에디션에는 오휘 얼티밋 커버 스틱 파운데이션과 아이섀도우, 블러셔...",0
2020-12-04,[유통단신] 코오롱FnC·아성다이소·LG생활건강,"◆ LG생활건강, 오휘 '홀리데이 에디션' 출시 LG생활건강은 12월 연말 홀리데이 시즌을 맞이하며 오휘 얼티밋 커버 스틱 파운데이션 홀리데이 에디션을 출시했다. 홀리데이 에디션에는 오휘의 얼티밋 커버 스틱...",0
2020-12-07,다양한 입자의 글리터 펄이 빛나는 메이크업 룩 완성,fmgt 글리터 유니버스 에디션 LG생활건강(대표 차석용)이 홀리데이 시즌 글리터 메이크업을 위한 ‘fmgt 글리터 유니버스 에디션’을 출시했다. 메이크업 전문 브랜드 fmgt가 선보인 글리터 유니버스 에디션은 우주의 화려한...,0
2020-12-07,"‘화려한 글리터’ LG생활건강, fmgt 글리터 유니버스 에디션 출시",뷰어스 이인애 기­자 inae@viewers.co.kr LG생활건강은 12월 홀리데이 시즌을 맞이해 영롱한 글리터 메이크업을 위한 fmgt의 ‘글리터 유니버스 에디션’을 출시했다고 7일 밝혔다. 메이크업 전문 브랜드 fmgt가 선보인 ‘글리터...,0
2020-12-07,울산 향토기업 5개사 3천만달러 수출탑,"(주)LG생활건강이 10억달러탑, (주)호텔신라가 9억달러탑, 에스엘(주), 희성촉매(주)가 8억달러탑을 받는 등 작년보다 176개가 늘어난 1505개사가 수출의 탑을 수상한다. 울산지역 기업 가운데는 (주)영광공작소(대표이사...",0
2020-12-07,LG생활건강 레드위크 오늘(7일)부터 시작 '역대급 할인',LG생활건강 레드위크가 오늘(7일)부터 13일까지 진행된다.LG생활건강 레드위크에서는 역대급 할인혜택으로 소비자들을 찾는다.△모든 스토어 스토어찜+알림 설정시 추가할인쿠폰을 즉시 지급△매일 달라지는...,0
2020-12-07,"LG생활건강, fmgt '글리터 유니버스 에디션' 출시",fmgt '글리터 유니버스 에디션' [사진=LG생활건강] LG생활건강(대표 차석용)이 12월 홀리데이 시즌을 맞이해 fmgt의 '글리터 유니버스 에디션'을 출시했다고 7일 밝혔다. 메이크업 전문 브랜드 fmgt가 선보인 '글리터 유니버스...,0
2020-12-07,"LG생활건강, fmgt ‘글리터 유니버스 에디션’ 출시",LG생활건강(대표: 차석용)이 12월 홀리데이 시즌을 맞이해 영롱한 글리터 메이크업을 위한 fmgt의 ‘글리터 유니버스 에디션’을 출시했다. 메이크업 전문 브랜드 fmgt가 선보인 ‘글리터 유니버스 에디션’은 우주의 화려한...,0
2020-12-07,"LG생활건강, fmgt ‘글리터 유니버스 에디션’ 출시",LG생활건강이 홀리데이 시즌을 맞이해 영롱한 글리터 메이크업을 위한 fmgt의 ‘글리터 유니버스 에디션’을 출시했다고 7일 밝혔다. 메이크업 전문 브랜드 fmgt가 선보인 글리터 유니버스 에디션은 우주의 화려한 빛과...,0
2020-12-07,"한디원 미용학전공, 코스메틱브랜딩 교육과정 신설","코스메틱브랜딩 교육과정 커리큘럼 개발에는 23년간 LG생활건강에서 온라인 면세점 글로벌 마케팅, 베트남 법인 마케팅 및 영업, 럭셔리 브랜드 마케팅, 화장품 영업 및 교육을 담당해 온 장성수 뷰티 마케팅...",0
2020-12-07,"LG생활건강 fmgt, 반짝임 담은 '글리터 유니버스 에디션' 출시",LG생활건강 메이크업 전문 브랜드 fmgt에서 연말 시즌을 맞아 우주의 화려한 빛과 다채로운 컬러를 담아 반짝임이 돋보이는 '글리터 유니버스 에디션'을 선보인다. 차석용 대표가 이끄는 LG생활건강이 12월 홀리데이 시즌을...,0
2020-12-07,[써볼까]LG생활건강 fmgt ‘글리터 유니버스 에디션’,"아이섀도우, 립글로스, 립스틱, 립케어 총 4종으로 구성 이복현 기자, LG생활건강(대표 차석용)이 12월 홀리데이 시즌을 맞이해 영롱한 글리터 메이크업을 위한 fmgt의 ‘글리터 유니버스 에디션’을 출시했다. 메이크업...",0
2020-12-08,"LG, 이웃사랑성금 120억 기탁","이 밖에도 LG전자, LG이노텍, LG화학, LG생활건강 등 계열사들은 지역 사회의 어려운 이웃들이 겨울을 따뜻하게 보낼 수 있도록 의류, 농촌사랑상품권과 같은 생필품을 지원하고 있다. 이방수 사장은 ""코로나19로...",2
2020-12-08,"LG, 연말 이웃사랑성금 120억원 기탁","이 밖에도 LG전자, LG디스플레이, LG이노텍, LG화학, LG생활건강, LG유플러스 등 계열사들은 지역사회의 어려운 이웃들이 겨울을 따뜻하게 보낼 수 있도록 의류, 식료품, 방역물품, 농촌사랑상품권과 같은 생필품을...",2
2020-12-08,"LG, 연말 이웃사랑성금 120억원 기탁","이밖에도 LG전자, LG디스플레이, LG이노텍, LG화학, LG생활건강, LG유플러스 등 계열사들은 지역사회의 어려운 이웃들이 겨울을 따뜻하게 보낼 수 있도록 의류, 식료품, 방역물품, 농촌사랑상품권과 같은 생필품을...",2
2020-12-08,"LG, 연말 이웃사랑성금 120억 원 기탁","한편, LG는 올해 2월 코로나19 극복을 위해 구호 성금 50억 원을 기탁하고 LG전자의 전자식 마스크, 건조기, LG생활건강의 생수, 세면도구, 소독제품 등을 지원한 바 있으며, 지난 8월에는 수해 복구 지원 성금 20억 원을...",2
