date,abstract,pre_label,sentiment,score,sent_range,model_keyword,corpus_keyword
2022-06-15,여름철 필수가전 '음식물처리기' 시장 경쟁 활발 지난 4월 GS리테일이 운영하는 편의점 GS25는 친환경 녹색 음식물처리기 전문기업 MUMS (멈스)와 함께 27일 전국 1만 6000여 GS25 편의점에 향후 5년간 친환경 미생물 액상 발효 방식의 음식물처리기를 도입하며...,2,1,2.0506375,중립,상품권 할인, 
2022-06-15,"머리부터 발끝까지 'K-뷰티'… 대구서 꽃 피운다 또 쿠팡, 현대홈쇼핑, 이베이코리아 등 25개 사의 대형 유통바이어 구매상담회를 열어 국내 신규시장 판로 개척을 지원한다. 올해 행사에선 역대 최대 규모 전시로 IT 기술과 접목한 뷰티테크, 가치 소비를 지향하는...",0,0,2.3642614,약한부정,0,0
2022-06-15,마스크 벗자 색조화장품·향수 수요 급증 신세계인터내셔날의 자체 온라인몰 에스아이빌리지에서는 지난 1~5월 주얼리 매출이 전년 같은 기간 대비 32% 증가했다. 날씨가 더워지기 시작한 5월 매출 증가 폭은 45%를 기록했다. 가장 인기 있는 품목은 목걸이와...,0,0,2.7952166,보통부정,0,0
2022-06-15,"대구국제뷰티엑스포, 역대 최대 규모 개최 쿠팡, 현대홈쇼핑, 이베이코리아 등 25개사 대형 유통바이어 구매상담회를 개최해 국내 신규시장 판로 개척을 지원한다.올해 행사의 특징은 역대 최대 규모의 전시로 IT기술과 접목된 뷰티테크, 가치소비를 지향하는 MZ를...",0,1,1.9312532,중립,0,0
2022-06-15,"신세계면세점, 여름휴가 시즌 앞두고 최대 80% 할인 프로모션 등 진행 여름휴가 시즌을 앞두고 신세계면세점이 시원한 쇼핑 혜택을 마련했다. 신세계면세점 온라인몰에서는 6월 한 달간 약 130여 개 브랜드의 제품을 최대 80%까지 할인해 주는 '여름아, 어서와' 프로모션을 진행한다. '에스티...",0,0,2.0988376,약한부정,0,0
2022-06-15,"6兆 시장 잡아라...'펫가전' 각축전 롯데하이마트는 지난 9일 자체브랜드인 '하이메이드'를 통해 반려동물 발 마사지기, 스마트 장난감을 새롭게 내놨다.'하이메이드 펫 풋 클리너&amp;마사지기'는 산책 후 더러워진 반려동물 발을 세척하고 마사지하는...",0,0,3.3572204,보통부정,0,0
2022-06-15,편의점을 주류업계 큰손으로 만든 ‘기획의 달인’ 임현창 GS리테일 와인25플러스팀장(45)은 편의점업계 ‘히트상품 제조기’란 별명과 함께 ‘최초’라는 수식어도 달고 산다. 그가 업계 최초로 기획해 히트시킨 상품이 16개나 되기 때문이다. 라면과 맥주에 와인까지...,0,0,2.7952166,보통부정,0,0
2022-06-15,다시 불붙는 '페이 전쟁' 그 이유는 일찌감치 전통 오프라인 유통 강자인 ▲롯데는 엘페이 ▲신세계 SSG페이 ▲GS리테일 GS페이 등 자체 페이를 출시해 운영 중이다. 신세계 SSG페이는 지난 2015년 출시돼 가입자 수 850만명에 달한다. 지난 2020년 6월...,0,2,1.8829994,중립,0,0
2022-06-15,"GS프레시몰, 별점 높은 상품 모아놓은 '리뷰 전문관' 론칭 GS리테일 온라인 플랫폼 GS프레시몰은 '리뷰(후기) 전문관'을 론칭했다고 15일 밝혔다. 리뷰가 많은 상품 중 별점 4개 이상(5개 만점 기준)을 받은 100가지 상품을 선별 추천하는 서비스다. 모든 카테고리 상품에 적용되며...",0,1,2.0506375,중립,0,0
2022-06-15,"현대홈쇼핑, 제주도 특산물 소개하는 라이브 방송 진행 제주싱싱라이브 [사진= 현대홈쇼핑 제공]  현대홈쇼핑이 제주도를 가득 담은 스페셜 라이브 방송을 선보인다고 15일 전했다. 현대홈쇼핑은 15일 오전 11시부터 현대H몰 모바일앱 내 라이브커머스 채널 쇼핑라이브에서...",0,0,2.9232354,보통부정,0,0
2022-06-15,"광주에 부는 하이엔드 바람…'광주수완 디에트르' 6월 공급 또한 롯데마트, 롯데하이마트, 세계로병원, 영화관, 하남산업단지 등의 인프라를 단지 인근에서 누릴 수 있다. 한편 디에트르 더 헤리티지는 만 19세 이상이라면 청약통장과 주택 수 등에 관계없이 누구나 청약을 할 수...",0,2,1.8829994,중립,0,0
2022-06-15,"신세계까사 매트리스 '마테라소', 스위스 AEH+ 인증 획득 리빙&amp;라이프스타일 기업 신세계까사는 자사 매트리스 전문 브랜드 마테라소의 대표 제품 '클래식 첸토'가... 적용하고 온도 조절과 흡습성이 뛰어난 100% 천연 양모 등 엄선한 프리미엄 소재를 사용한다. 사진=신세계까사",0,0,2.0988376,약한부정,0,0
2022-06-15,"[이슈&이슈] 연이은 택배노조 파업에… 편의점 택배, 급성장 전병준 GS리테일 서비스기획팀 MD는 “늘어난 반값택배 수요를 반영해 배송기간 단축, 수거 횟 수 확대 등 서비스 품질 향상 활동에 주력하고 있다”며 “반값택배는 편의점에서 365일 24시간 이용할 수 있는 차별화...",1,0,2.3304894,약한부정,김김준배 도레미, 
2022-06-15,"아마존 뚫은 아모레, 美로 눈돌린 K뷰티 LG생활건강은 북미지역 공략을 위해 현지 회사를 인수하는 전략을 쓰고 있다. LG생활건강은 4월 미국 화장품 제조·유통사인 더크렘샵 지분 65.0%를 1억2000만달러에 인수했다. 재미동포가 설립한 더크렘샵은 미국 MZ세대...",0,0,3.3612044,보통부정,0,0
2022-06-15,마켓컬리 새 먹거리로 뜬 뷰티 화장품업계 1위 LG생활건강이 컬리의 콜드체인 배송 역량을 높이 평가해 최근 마켓컬리에서 냉장 화장품을 팔기 시작한 게 이런 이유에서다. 온·오프라인 화장품 플랫폼 1위인 CJ올리브영은 주문 뒤 3시간 이내에 상품을...,0,0,2.8659575,보통부정,0,0
2022-06-15,"""고객 후기로 상품 추천"" GS프레시몰 '리뷰전문관' 개설 GS리테일이 운영하는 온라인 장보기 플랫폼 GS프레시몰이 ‘리뷰 전문관’을 개설했다고 15일 밝혔다. 리뷰 전문관은 전 카테고리 상품을 대상으로 리뷰가 많은 상품 중 별점 4개 이상(별점 5개 만점)을 받은 100여종의...",1,0,3.644483,보통부정,생방송투데이 자족식당, 
2022-06-15,[브리핑] 롯데마트‧GS리테일‧NS홈쇼핑 사진=GS리테일 ◇ GS프레시몰 '리뷰 전문관' 론칭 GS리테일은 온라인 장보기 플랫폼 GS프레시몰이 '리뷰(후기) 전문관'을 론칭했다고 15일 밝혔다. '리뷰 전문관'은 리뷰가 많은 상품 중 별점 4개 이상(별점 5개 만점)을...,1,1,2.0506375,중립,안현범 박민규, 
2022-06-15,[오늘 뭐 먹지] CJ프레시웨이·SSG닷컴·더벤티·홈플러스 외 지난 10일 GS리테일이 운영하는 편의점 GS25의 일부 점포에서 선발매됐던 '싸이월드 도토리 ㅁㄱㄹ'는 그 독특한 맛에 벌써부터 뜨거운 인기를 얻고 있어 기대감이 더욱 확산되고 있다. 홈플러스가 오는 16일부터 22일까지...,1,0,3.336471,보통부정,신세계푸드 천안공장장,공정거래
2022-06-15,"LG생활건강, 여성 위한 ‘네모난 물 시크릿 물티슈’ 출시 ▲ LG생활건강,네모난물,네모난물시크릿물티슈,약산성,물티슈 LG생활건강 ‘네모난 물 시크릿 물티슈’ 제품 이미지. 사진 = LG생활건강 LG생활건강의 물티슈 브랜드 ‘네모난 물’이 ‘네모난 물 시크릿 물티슈’를...",0,0,3.3612044,보통부정,0,0
2022-06-15,"흑자 기대했던 리오프닝 기업도 '적자 비상' LG생활건강과 코스맥스의 영업이익 컨센서스는 1월 초에 비해 각각 37.5%, 32.1% 쪼그라들었다. LG생활건강은 중국 의존도를 낮추기 위해 미국 중저가 화장품 브랜드 ‘크렘샵’을 인수하는 등 북미 시장에 공을 들이고...",0,0,3.9801393,강한부정,0,0
2022-06-15,"LG생활건강, '네모난 물 시크릿 물티슈' 출시 LG생활건강의 물티슈 브랜드 네모난물은 소취·항균 효과로 불쾌한 냄새 고민은 없애고, 피부의 건강한 pH 밸런스 유지에 도움을 주는 '네모난 물 시크릿 물티슈(사진)'를 출시했다고 15일 밝혔다. 네모난 물 시크릿...",0,1,1.9312532,중립,0,0
2022-06-15,"신동빈 롯데 회장, 또 다른 먹이감 찾으러? 해외로 발걸음 롯데는 지난해에도 ▶3월 롯데쇼핑 중고나라 투자(약 300억원) ▶7월 롯데정보통신 칼리버스 인수(약 120억원) ▶8월 롯데렌탈 포티투닷 투자(약 250억원) ▶9월 롯데쇼핑·롯데하이마트 한샘 공동인수(약 3095억원)...",0,0,2.8143377,약한부정,0,0
2022-06-15,"LG생활건강, 여성을 위한 '네모난 물 시크릿 물티슈' 선봬 ⓒLG생활건강  LG생활건강의 물티슈 브랜드 '네모난 물'에서 소취ㆍ항균 효과로 불쾌한 냄새 고민은 해소해 주고, 피부의 건강한 pH 밸런스 유지에 도움을 주는 '네모난 물 시크릿 물티슈'를 새롭게 선보인다고 15일 밝혔다....",0,0,3.3612044,보통부정,0,0
2022-06-15,"LX하우시스, 원자재 가격 급등에 실적악화···M&A로 반등 정조준 이는 LX하우시스가 지난해 LG화학과 LG생활건강에 대규모 고정자산을 매각했기에 기저효과의 영향도 적지 않다. 그러나 LX하우시스의 고정자산 매각 전인 2020년 1분기에도 114억원의 매출액을 기록해 올해 1분기보다...",0,1,2.0506375,중립,0,0
2022-06-16,"서삼석 의원,“ 쌀산업 진단과 양곡정책 재정립을 위한 토론회 ”개최 보성농협 조합장 ▲윤 명 (사)소비자시민모임 사무총장 ▲이재갑 대한곡물협회 상무 ▲박승석 당진해나루쌀조공법인 대표 ▲이성봉 전국RPC연합회 회장 ▲유상준 아워홈 구매본부장 ▲김용군 GS리테일 팀장이 참여했다.",0,0,2.150882,약한부정,0,0
2022-06-16,"예상대로 나온 FOMC 결과…증시 방향 바꿨지만 ‘불안’ 여전 특히 개별 종목 중에서는 한국금융지주(071050), 현대모비스(012330), 미래에셋증권(006800), 삼성화재(000810) 등 대형주를 비롯해 롯데정보통신(286940), GS리테일(007070), 제이앤티씨(204270), NHN(181710) 등에 주목해야 한다고...",0,0,1.8424983,중립,0,0
2022-06-16,"넥슨ㆍGS리테일, 전국 GS25에 ‘메이플스토리 빵’ 5종 출시 ‘주황버섯’, ‘핑크빈’, ‘예티’ 등 주요 몬스터 활용…캐릭터 스티커 80종 포함 넥슨이 GS리테일과 제휴를 맺고 전국 GS25 편의점에 자사 인기 온라인게임 ‘메이플스토리’로 제작한 빵 5종을 17일 출시한다....",0,0,1.1169865,중립,0,0
2022-06-16,"""손흥민 티셔츠 7만3000원 맨투맨 13만7000원""…베일 벗은 'NOS7' 16일 관련 업계에 따르면, 신세계백화점 측은 다음날 오전 11시부터 서울 강남 압구정의 편집매장인 '케이스스터디 분더샵 청담'에서 'NOS7'을 론칭한다고 밝혔다. 반소매 티셔츠 7만3000원, 맨투맨 13만7000원...",1,0,2.1189437,약한부정,대한야구소프트볼협회 신세계이마트,대표이사
2022-06-16,"“가격도 월클” 손흥민 브랜드 ‘NOS7’ 얼마나 비싸길래 신세계백화점의 편집숍 ‘케이스스터디’는 이날 사회관계망서비스(SNS)에 NOS7의 상품 사진과 가격을 공개했다. 반소매 티셔츠 7만3000원, 맨투맨 13만7000원, 반바지 9만7000원, 모자 4만7000원 등이다. 모든...",1,1,1.9801323,중립,대한야구소프트볼협회 신세계이마트,대표이사
2022-06-16,"소상공인 위한 80억…“4년 동안 한 푼도 못 써” [앵커] 대전 신세계 백화점이 지난 2018년 착공하면서 '지역사회환원금' 80억 원을 내놨습니다. 그 사이... [리포트] 코로나19로 소상공인 매출이 급감했던 지난해 11월, 상인들은 신세계가 지난 2018년 백화점 착공과 동시에...",0,0,3.3526964,강한부정,0,0
2022-06-16,"리코-서울대 비즈니스 데이터 학회, 폐기물 수거 모델 구축 '맞손' 한편 서울대 비즈니스 데이터 학회 그로스 해커스(Growth Hackers)는 현대홈쇼핑, 강남언니, 샌드박스 등 다양한 기업들과 추천 모델링, 예측 모델링, 유저 로그 분석 등의 프로젝트를 진행한 바 있다.",0,0,3.4750957,강한부정,0,0
2022-06-16,"신동엽, 20년 넘게 '동물농장' MC 진행하더니… 이곳에 거액 투자했다 머니투데이 어바웃펫은 GS리테일이 2018년 종속회사로 편입시킨 반려동물 전문기업이다. 신동엽이 공식 모델로 활동하고 있다.   발행되는 신주는 보통주 2716주로 주당 발행가액은 13만 3441원이다. 신동엽은 23일까지...",0,0,2.0988376,약한부정,0,0
2022-06-16,"리코, 서울대 비즈니스 데이터 학회와 산학협력 프로그램 진행 한편 서울대 비즈니스 데이터 학회 그로스 해커스(Growth Hackers)는 현대홈쇼핑, 강남언니, 샌드박스 등 다양한 기업들과 추천 모델링, 예측 모델링, 유저 로그 분석 등의 프로젝트를 진행한 바 있다. 천지일보,폐기물...",0,0,2.6727264,보통부정,0,0
2022-06-16,"내일 대구국제뷰티엑스포 개막... 175개사 303부스로 역대 최대 규모 또 해외 리포터를 통한 현장 인터뷰를 진행하여 국내외 홍보 마케팅을 지원하고 쿠팡, 현대홈쇼핑, 이베이코리아 등 25개사 대형 유통바이어 구매상담회를 개최하여 국내 신규시장 판로 개척을 지원한다.올해 행사의...",0,1,2.0506375,중립,0,0
2022-06-16,손흥민 'NOS7' 공항패션 티셔츠 베일벗었다…가격 의외네 16일 신세계백화점 측은 다음날 오전 11시부터 서울 강남 압구정의 편집매장인 '케이스스터디 분더샵... 한편 손흥민은 지난 2016년 신세계 온라인쇼핑몰 SSG닷컴에서 자신의 이름을 딴 브랜드 '에이치엠손'(H.M...,2,0,2.3535829,보통부정,대한야구소프트볼협회 신세계이마트,대표이사
2022-06-16,"빌리프, 비건 인증 '프라블럼 솔루션 토너 패드' 출시 사진=LG생활건강 신제품은 문제성 피부로 고민하는 소비자들에게 뜨거운 사랑을 받아온 '프라블럼 솔루션' 라인의 핵심 성분을 그대로 담아냈으며 바쁜 일상에서도 간편하지만 강력한 초기 스킨케어 루틴을 제공한다....",0,1,2.0506375,중립,0,0
2022-06-16,"세종경제포럼, '멈춤없는 성장을 위한 브랜딩 비결' 소개 홍성태 명예교수는 LG생활건강을 구조조정의 위기에서 17년 연속 최대 실적을 경신하는 성장기업으로 변화시킨 차석용 부회장의 사례를 통해 기업이 지속적으로 발전할 수 있는 '브랜딩 마케팅'의 방향을 제시했다. 홍...",0,0,3.3612044,보통부정,0,0
2022-06-16,"LG생활건강, '빌리프 프라블럼 솔루션 토너 패드' 출시 LG생활건강은 풍부한 수분감과 시원한 사용감으로 여름철 지친 피부를 부드럽고 편안하게 케어하는 다용도 순면 패드 ‘빌리프 프라블럼 솔루션 토너 패드’를 출시했다고 16일 밝혔다. 이번 신제품은 문제성 피부로...",0,0,3.3612044,보통부정,0,0
2022-06-16,"LG생활건강, '빌리프 프라블럼 솔루션 토너 패드' 런칭 ⓒ데일리포스트=이미지 제공/LG생활건강 l데일리포스트=김정은 기자l ""프라블럼 솔루션 토너 패드는 천연 순면 엠보 패드에 녹색 허브 성분과 각질 케어 성분을 담아 피부를 편안하게 케어해줍니다. 늘어난 야외활동으로...",0,0,1.9289702,중립,0,0
2022-06-16,"LG생활건강, '빌리프 프라블럼 솔루션 토너 패드' 출시 빌리프_프라블럼 솔루션 토너 패드_연출 LG생활건강(대표: 차석용)이 '빌리프 프라블럼 솔루션 토너 패드'를 출시했다. 트루 허브 코스메틱 브랜드 빌리프에서 선보인 이번 신제품은 풍부한 수분감과 시원한 사용감으로...",0,0,3.3612044,보통부정,0,0
2022-06-16,"대구국제뷰티엑스포, 오는 17일 개최 '역대 최대규모' 쿠팡, 현대홈쇼핑, 이베이코리아 등 25개 사 대형 유통바이어 구매상담회를 개최해 국내 신규시장 판로 개척을 지원한다. 올해 행사는 역대 최대 규모의 전시로 IT기술과 접목된 뷰티테크, 가치소비를 지향하는 MZ를 위한...",0,1,2.0506375,중립,0,0
2022-06-16,"넥슨, GS25 편의점에 '메이플스토리 빵' 5종 17일 출시 넥슨(대표 이정헌)은 GS리테일과 제휴를 맺고 전국 GS25 편의점에 자사 인기 온라인게임 '메이플스토리'로 제작한 빵 5종을 17일 출시한다. '메이플스토리 빵'은 주요 몬스터를 활용해 '돌의정령의 달콤초코 페스츄리...",0,0,1.1169865,중립,0,0
2022-06-16,"아모레·LG생건, 북미 여성 홀리기 잰걸음 국내 화장품업계 맏형 격인 아모레퍼시픽그룹과 LG생활건강이 북미 화장품 시장 공략에 속도를 내고 있다. 그동안 집중해오던 중국에서 현지 브랜드가 급성장하고, 경쟁이 격화되자 시장 다변화를 위해 북미로 눈을...",0,1,2.1691642,약한긍정,0,0
2022-06-16,"GS25, 영업종료점 잔여 상품... 밀알복지재단 '굿월스토어'에 기부하는 업무협... GS리테일과 밀알복지재단 굿윌스토어가 GS25 영업종료점 잔여 상품 기부에 대한 업무 협약식을 진행했다. 굿윌스토어는 기업의 재고 상품(의류, 식품, 생활용품 등)이나 가정에서 사용하지 않는 의류 등을 기부받아 판매한...",0,1,2.0506375,중립,0,0
2022-06-16,"포스코ICT-더존비즈온, ERPㆍRPA 접목 업무자동화 솔루션 개발 또한 신세계아이앤씨와 협업을 통한 유통 및 서비스 분야, 파트너사들과 함께 제조, 공공, 제약 및 의료, 교육 등의 산업 전반에 걸쳐 A.WORKS를 확산해 가고 있다. 또한 지속적으로 RPA 솔루션 업그레이드도...",0,1,1.9312532,중립,0,0
2022-06-16,"해운대 경동제이드 75억, 대전 트리풀시티 23억5천만원…""높을수록 비싸게 쳐... 신세계건설이 오는 7월 경기 남양주시 화도읍 마석우리에 공급하는 '빌리브 센트하이'도 마석역 일대 최고 높이 29층으로 건설돼 조망권을 확보할 예정이다. 단지는 지하 5층~지상 29층, 3개동, 전용면적 84~98...",0,2,2.236634,보통부정,0,0
2022-06-16,"때 이른 무더위에 여름 상품 마케팅 본격화 신세계인터내셔날에 따르면 지난 5월 한 달간 라이프스타일 브랜드 '자주'의 냉감 소재 제품 매출이 전년 동기 대비 168% 증가했다. 냉감 메모리폼 베개는 84%, 냉감 쿠션은 358% 매출이 늘었다. 대체로 냉감 소재 상품은...",2,1,2.0506375,중립,쇼핑몰 불모지, 
2022-06-16,"[6월17일자] 비즈니스포스트 아침의 주요기사 아직 ● 신세계 자회사 마인드마크 걸음마 뗐다, 김주성 '주특기' 영화사업부터 ● 삼성전자 갤럭시S FE 시리즈 단종 전망, 노태문 라인업 재정비 나서나 ● 비트코인 2만 달러 지지선 시험, ""경기둔화에 1만 달러로...",1,1,2.1691642,약한긍정,지난해 영업이익, 
2022-06-16,"롯데하이마트, 중소 협력사에 에어컨 클리닝 서비스 지원 롯데하이마트가 이달 30일까지 ESG(환경·사회·지배구조) 경영 일환으로 중소 협력사 30곳에 에어컨 클리닝 서비스를 지원한다고 16일 밝혔다. 에어컨 클리닝 서비스에서는 롯데하이마트 CS마스터가 전문 장비를 갖추고...",0,0,4.0462165,보통부정,0,0
2022-06-16,"롯데하이마트, 여름 맞아 중소 파트너사 에어컨 닦아준다 롯데하이마트는 오는 30일까지 ESG 경영 일환으로 중소 파트너사에 에어컨 클리닝 서비스를 지원한다. 중소 파트너사 30여 개 대상이며 쾌적한 근무환경과 일상 회복을 지원하기 위해 이번 지원 프로그램을 마련했다....",0,0,4.0462165,보통부정,0,0
2022-06-16,"LG생활건강, '빌리프 프라블럼 솔루션 토너 패드' 선봬 ⓒLG생활건강  LG생활건강(대표: 차석용)이 풍부한 수분감과 시원한 사용감으로 여름철 지친 피부를 부드럽고 편안하게 케어하는 다용도 순면 패드 '빌리프 프라블럼 솔루션 토너 패드'를 선보인다고 16일 밝혔다....",0,0,2.8659575,보통부정,0,0
2022-06-16,"신세계백화점 ""서울옥션 인수 검토는 사실, 확정된 바 없어"" 화이트페이퍼, WHITEPAPER신세계백화점 강남점 아트스페이스. (사진=신세계백화점) 신세계백화점이 미술품 경매사 서울옥션 인수를 검토한 것으로 알려져 업계의 주목을 받고 있다. 신세계백화점은 16일 조회 공시를 통해...",0,2,1.3273029,중립,0,0
2022-06-16,"서민 물가 안정 위해 민관이 함께 뛴다 간담회에는 농·축산물 할인쿠폰 사업자인 이마트, 롯데마트, 하나로마트, 홈플러스, 지에스(GS)리테일(플랫폼 BU부문) 대표가 참석했다. 이날 간담회는 물가 안정을 위한 대형유통사의 자체 할인행사 등에 감사를 표하는...",0,0,3.9229822,강한부정,0,0
2022-06-16,"""밥 중심 식사 비만예방 효과적""…소비자 홍보 확대해야 구매본부장 ▲김용군 GS리테일 팀장이 토론자로 참석했다. 토론자들은 쌀 소비 촉진을 위해 밥쌀의 우수성 등을 소비자 중심으로 홍보해야 한다는 데 공감했다. 또한, 고품질 쌀 생산을 위한 수확 후 관리의 중요성도...",1,1,2.1691642,약한긍정,신세계면세점 이마트, 
2022-06-16,"[게임뉴스] 넥슨, '메이플스토리 빵' 5종 출시 외 주요 소식 ■ 기타 - 넥슨은 GS리테일과 제휴를 맺고 전국 GS25 편의점에 자사 인기 온라인게임 '메이플스토리'로 제작한 빵 5종을 17일 출시한다. '메이플스토리 빵'은 '메이플스토리' 캐릭터로 구성된 80종의 스티커가...",1,0,3.644483,보통부정,웨이스트 비누, 
2022-06-16,"롯데하이마트, 중소 파트너사에 '에어컨 클리닝 서비스' 지원 롯데하이마트가 30일까지 중소 파트너사에 에어컨 클리닝 서비스를 지원한다고 16일 밝혔다. 에어컨 클리닝 서비스는 롯데하이마트 CS마스터가 전문 장비를 갖추고 직접 방문해 바람이 나오는 팬부터 내부 필터까지...",0,1,2.0506375,중립,0,0
2022-06-16,"롯데하이마트, 중소 파트너사에 에어컨 클리닝 서비스 지원 롯데하이마트 전문 CS마스터가 지난 14일 서울시 용산구에 위치한 '주식회사 더가치' 사무실에서 에어컨 클리닝 서비스 지원 사업을 펼치고 있다. 롯데하이마트가 30일까지 ESG 경영 일환으로 중소 파트너사에 에어컨...",0,0,4.0462165,보통부정,0,0
2022-06-16,"롯데하이마트, 중소 파트너사 대상 에어컨 클리닝 지원 롯데하이마트는 오는 30일까지 ESG(환경·사회·지배구조) 경영 일환으로 중소 파트너사에 에어컨 클리닝 서비스를 지원한다고 16일 밝혔다. 롯데하이마트는 엔데믹 시대 쾌적한 근무 환경과 일상 회복을 지원하기 위해...",0,0,4.0462165,보통부정,0,0
2022-06-16,"대구국제뷰티엑스포 역대 최대 규모로 열린다 또 해외 리포터를 통한 현장 인터뷰를 진행해 국내외 홍보 마케팅을 지원하고 쿠팡, 현대홈쇼핑, 이베이코리아 등 25개사 대형 유통바이어 구매상담회를 개최해 국내 신규시장 판로 개척을 지원한다. IT기술과 접목된...",0,0,2.6344004,약한부정,0,0
2022-06-16,"어기구 의원, '쌀산업 진단과 양곡정책 재정립을 위한 정책토론회' 개최 김용군 GS리테일 팀장 등 정부 정책담당자·학계·생산자단체·소비자단체·쌀산업 관계자가 두루 참여해 쌀산업의 현황을 진단하고 양곡정책 개선 방향을 모색하기 위해 머리를 맞댔다. 국회 농림축산식품해양수산위원회...",0,0,3.9229822,강한부정,0,0
2022-06-16,"롯데하이마트, 중소 파트너사에 에어컨 클리닝 서비스 지원 롯데하이마트는 오는 30일까지 중소 파트너사에 에어컨 클리닝 서비스를 지원한다고 16일 밝혔다. 에어컨 클리닝 서비스는 롯데하이마트 CS마스터가 전문 장비를 갖추고 직접 방문해 바람이 나오는 팬부터 내부 필터까지...",0,1,2.0506375,중립,0,0
2022-06-17,"[금일 유통업계 주요기사] GS25 메이플스토리 빵 판매 돌입...쓰복만 내세운 ... GS리테일이 운영하는 편의점 GS25가 17일 '메이플스토리' 빵 5종을 선보였다. 이랜드는 도심형 라이프스타일 아울렛 'NC대전유성점'을 개점했으며, 롯데마트는 매장 방송을 라디오 방송 형식으로 개편키로 했다....",1,0,3.9229822,강한부정,잠실롯데월드몰 신세계백화점강남, 
2022-06-17,"크로스오버, 24인치 TYPE-C IPS 크로스오버 모니터 하이마트 특가 진행 디스플레이 전문기업 크로스오버존이 인기 모니터 16종을 대상으로 롯데하이마트 모니터 특가전을 실시한다고 밝혔다. ? 롯데 하이마트에서 6월 16월 목요일부터 18일 토요일까지 진행되는 이번 행사에서...",0,1,2.1691642,약한긍정,0,0
2022-06-17,"역대급 무더위 예고… 여름 책임지는 ’대세 가전’ 인기 후끈 롯데하이마트에 따르면, 5월 1~16일 기준 창문형 에어컨 매출은 지난해 같은 기간에 견줘 450%가량 증가한 것으로 나타났다. 파세코가 올해 4월 출시한 ‘프리미엄 창문형 에어컨’은 쉽고 빠른 설치가 가능하면서 소음을...",0,0,2.3642614,약한부정,0,0
2022-06-17,"롯데하이마트, 중소 파트너사에 에어컨 클리닝 서비스 지원 롯데하이마트가 30일까지 ESG 경영 일환으로 중소 파트너사에 에어컨 클리닝 서비스를 지원한다. [사진=롯데하이마트] 롯데하이마트가 오는 30일까지 ESG 경영 일환으로 중소 파트너사에 에어컨 클리닝 서비스를 지원한다....",0,0,2.9606793,보통부정,0,0
2022-06-17,"반려동물 1500만 시대…유통가, 펫펨족 공략 ‘각축전’ 롯데하이마트는 이달 자체브랜드(PB) 하이메이드 제품의 ‘하이메이드 펫 풋 클리너&amp;마사지기’와 ‘하이메이드 스마트 펫토이’를 출시했다. 총 6가지 하이메이드 펫가전 제품을 운영하고 있는 롯데하이마트는 향후...",0,0,4.0462165,보통부정,0,0
2022-06-17,"손흥민의 ‘NOS7’, 벌써 오픈런…얼마나 예쁘길래 신세계백화점 편집매장인 케이스스터디는 향후 거실화, 수건 등 생활용품도 차례로 공개할 예정이다. 손흥민이 브랜드를 출시한 것은 이번이 처음은 아니다. 손흥민은 2016년 SSG닷컴에 자신의 이름을 딴 브랜드...",2,2,2.236634,보통부정,대한야구소프트볼협회 신세계이마트,대표이사
2022-06-17,"GS리테일, 지속가능어업 확대 위해 해양관리협의회와 MOU 진행 사진=GS리테일 GS리테일은 지속가능 수산 산업 발전을 위해, 해양관리협의회와 업무 협약을 진행해 MSC 에코라벨 인증 상품 판매 확대 및 환경 친화 상품 홍보 강화에 나선다고 17일 밝혔다. GS리테일은...",0,0,3.644483,보통부정,0,0
2022-06-17,조선대 '기업 현직자 참여' 취업 역량강화 직무박람회 개최 현직자가 직접 참여하는 기업은 ▲네이버 ▲카카오뱅크 ▲IT대기업 K사 ▲한국수력원자력(주) ▲광주은행 ▲한국철도공사 ▲LG생활건강 ▲한국전력공사 ▲이마트 ▲백화점 ▲LG화학 ▲구글 ▲국민건강보험공단...,0,1,2.0506375,중립,0,0
2022-06-17,"LG생활건강, 푸르밀 인수 추진...""3개월 내 재공시"" 포쓰저널 박소연 기자 LG광화문빌딩 야경/사진=LG생활건강 LG생활건강이 푸르밀 인수 추진설과 관련해 ""구체적으로 결정된 사항이 없다""며 17일 재공시했다. LG생활건강은 ""당사는 음료 사업 경쟁력 강화를 위해 다양한...",0,0,3.4412942,강한부정,0,0
2022-06-17,"[생활경제뉴스] 농심, '우와한 콩칩·치즈칩' 이벤트 진행 外 △GS리테일이 지속가능 수산 산업 발전을 위해 해양관리협의회와 업무협약을 진행해 MSC 에코라벨 인증 상품 판매 확대· 환경 친화 상품 홍보 강화에 나선다. 해양관리협의회는 남획·해양 환경 파괴를 최소화하고 미래의...",1,0,3.644483,보통부정,내달 광주신세계갤러리,환경
2022-06-17,"'이승우 헤더 결승골' 수원FC, '골대 강타' 김천 꺾고 8G만에 승전고 김도균 감독의 수원FC는 장재웅, 라스, 김현, 박주호, 무릴로, 이기혁, 박민규, 김건웅, 김동우, 신세계, 골키퍼 박배종으로 맞섰다. 김현은 이날 센터백으로 나섰다. 경기는 김천이 압도하는 분위기였다. 하지만...",1,0,2.0864594,약한부정,트위터 광주신세계복합쇼핑몰, 
